ref_gyro_x (deg/s),ref_gyro_y (deg/s),ref_gyro_z (deg/s)
3.543206566178681762e-03,-3.486120950161823294e-05,8.070654680392355326e-03
3.543206554096118080e-03,-3.486756962100047723e-05,8.016667133527796349e-03
3.543206541992481411e-03,-3.487389635413974611e-05,7.962962983676115034e-03
3.543206529867998136e-03,-3.488018987629072068e-05,7.909540743199791266e-03
3.543206517722898973e-03,-3.488645036178810940e-05,7.856398932270377763e-03
3.543206505557405100e-03,-3.489267798405146600e-05,7.803536078827492950e-03
3.543206493371739863e-03,-3.489887291559005484e-05,7.750950718538051482e-03
3.543206481166123571e-03,-3.490503532800754685e-05,7.698641394755699474e-03
3.543206468940770029e-03,-3.491116539200683072e-05,7.646606658480465703e-03
3.543206456695898680e-03,-3.491726327739471558e-05,7.594845068318621835e-03
3.543206444431719424e-03,-3.492332915308666083e-05,7.543355190442756035e-03
3.543206432148443032e-03,-3.492936318711141117e-05,7.492135598552057338e-03
3.543206419846278536e-03,-3.493536554661570600e-05,7.441184873832795178e-03
3.543206407525431069e-03,-3.494133639786883996e-05,7.390501604919033109e-03
3.543206395186104894e-03,-3.494727590626735199e-05,7.340084387853526397e-03
3.543206382828501672e-03,-3.495318423633954520e-05,7.289931826048828660e-03
3.543206370452818294e-03,-3.495906155175006755e-05,7.240042530248606660e-03
3.543206358059254255e-03,-3.496490801530442488e-05,7.190415118489156335e-03
3.543206345648006877e-03,-3.497072378895352778e-05,7.141048216061128724e-03
3.543206333219264814e-03,-3.497650903379815712e-05,7.091940455471443250e-03
3.543206320773221053e-03,-3.498226391009338898e-05,7.043090476405403089e-03
3.543206308310065111e-03,-3.498798857725314831e-05,6.994496925689026520e-03
3.543206295829983473e-03,-3.499368319385446436e-05,6.946158457251548277e-03
3.543206283333160019e-03,-3.499934791764200409e-05,6.898073732088146406e-03
3.543206270819779496e-03,-3.500498290553234792e-05,6.850241418222838274e-03
3.543206258290021449e-03,-3.501058831361839431e-05,6.802660190671596004e-03
3.543206245744065855e-03,-3.501616429717366953e-05,6.755328731405631053e-03
3.543206233182089222e-03,-3.502171101065658983e-05,6.708245729314898237e-03
3.543206220604267192e-03,-3.502722860771481867e-05,6.661409880171764546e-03
3.543206208010773236e-03,-3.503271724118942049e-05,6.614819886594886997e-03
3.543206195401778658e-03,-3.503817706311919758e-05,6.568474458013276972e-03
3.543206182777453896e-03,-3.504360822474482357e-05,6.522372310630543228e-03
3.543206170137964180e-03,-3.504901087651307183e-05,6.476512167389335273e-03
3.543206157483480816e-03,-3.505438516808100319e-05,6.430892757935968013e-03
3.543206144814162097e-03,-3.505973124832003170e-05,6.385512818585229421e-03
3.543206132130173689e-03,-3.506504926532011916e-05,6.340371092285379019e-03
3.543206119431677788e-03,-3.507033936639388828e-05,6.295466328583322439e-03
3.543206106718830520e-03,-3.507560169808064102e-05,6.250797283589979401e-03
3.543206093991789745e-03,-3.508083640615045144e-05,6.206362719945821699e-03
3.543206081250711587e-03,-3.508604363560820439e-05,6.162161406786596796e-03
3.543206068495752172e-03,-3.509122353069762734e-05,6.118192119709237910e-03
3.543206055727061553e-03,-3.509637623490524097e-05,6.074453640737944096e-03
3.543206042944790218e-03,-3.510150189096437748e-05,6.030944758290439009e-03
3.543206030149088654e-03,-3.510660064085911085e-05,5.987664267144416144e-03
3.543206017340103878e-03,-3.511167262582821414e-05,5.944610968404144546e-03
3.543206004517982476e-03,-3.511671798636902876e-05,5.901783669467264466e-03
3.543205991682866693e-03,-3.512173686224139468e-05,5.859181183991753021e-03
3.543205978834900946e-03,-3.512672939247151973e-05,5.816802331863058124e-03
3.543205965974227049e-03,-3.513169571535579457e-05,5.774645939161406755e-03
3.543205953100985080e-03,-3.513663596846468230e-05,5.732710838129292767e-03
3.543205940215311649e-03,-3.514155028864646575e-05,5.690995867139123435e-03
3.543205927317343365e-03,-3.514643881203110312e-05,5.649499870661045531e-03
3.543205914407217706e-03,-3.515130167403393465e-05,5.608221699230937080e-03
3.543205901485067377e-03,-3.515613900935946377e-05,5.567160209418560435e-03
3.543205888551024217e-03,-3.516095095200511786e-05,5.526314263795894903e-03
3.543205875605219199e-03,-3.516573763526490754e-05,5.485682730905628093e-03
3.543205862647783293e-03,-3.517049919173312642e-05,5.445264485229809465e-03
3.543205849678845738e-03,-3.517523575330809164e-05,5.405058407158677344e-03
3.543205836698529697e-03,-3.517994745119569462e-05,5.365063382959649879e-03
3.543205823706963541e-03,-3.518463441591311445e-05,5.325278304746459968e-03
3.543205810704270434e-03,-3.518929677729239577e-05,5.285702070448474940e-03
3.543205797690572676e-03,-3.519393466448406051e-05,5.246333583780170631e-03
3.543205784665994732e-03,-3.519854820596066543e-05,5.207171754210757238e-03
3.543205771630651962e-03,-3.520313752952037998e-05,5.168215496933980385e-03
3.543205758584667530e-03,-3.520770276229055740e-05,5.129463732838056636e-03
3.543205745528156796e-03,-3.521224403073116351e-05,5.090915388475796347e-03
3.543205732461235987e-03,-3.521676146063837490e-05,5.052569396034862700e-03
3.543205719384021329e-03,-3.522125517714801450e-05,5.014424693308187735e-03
3.543205706296626446e-03,-3.522572530473903457e-05,4.976480223664554899e-03
3.543205693199163661e-03,-3.523017196723694550e-05,4.938734936019328198e-03
3.543205680091745299e-03,-3.523459528781727171e-05,4.901187784805335727e-03
3.543205666974479345e-03,-3.523899538900893976e-05,4.863837729943907597e-03
3.543205653847476821e-03,-3.524337239269770039e-05,4.826683736816064774e-03
3.543205640710846583e-03,-3.524772642012948275e-05,4.789724776233856250e-03
3.543205627564692279e-03,-3.525205759191373509e-05,4.752959824411860136e-03
3.543205614409122763e-03,-3.525636602802683327e-05,4.716387862938807921e-03
3.543205601244238650e-03,-3.526065184781533330e-05,4.680007878749390879e-03
3.543205588070146624e-03,-3.526491516999930530e-05,4.643818864096185307e-03
3.543205574886946867e-03,-3.526915611267562677e-05,4.607819816521743425e-03
3.543205561694742160e-03,-3.527337479332123517e-05,4.572009738830821318e-03
3.543205548493631382e-03,-3.527757132879642799e-05,4.536387639062756938e-03
3.543205535283712980e-03,-3.528174583534802723e-05,4.500952530463999020e-03
3.543205522065086266e-03,-3.528589842861267270e-05,4.465703431460757433e-03
3.543205508837847083e-03,-3.529002922361995940e-05,4.430639365631833942e-03
3.543205495602091710e-03,-3.529413833479568338e-05,4.395759361681551847e-03
3.543205482357913386e-03,-3.529822587596498590e-05,4.361062453412872970e-03
3.543205469105410125e-03,-3.530229196035548407e-05,4.326547679700614400e-03
3.543205455844669095e-03,-3.530633670060042860e-05,4.292214084464836960e-03
3.543205442575785274e-03,-3.531036020874186152e-05,4.258060716644356848e-03
3.543205429298847998e-03,-3.531436259623361133e-05,4.224086630170401264e-03
3.543205416013947475e-03,-3.531834397394454554e-05,4.190290883940400203e-03
3.543205402721173909e-03,-3.532230445216145743e-05,4.156672541791920500e-03
3.543205389420611435e-03,-3.532624414059225759e-05,4.123230672476728247e-03
3.543205376112350691e-03,-3.533016314836896912e-05,4.089964349635000392e-03
3.543205362796477114e-03,-3.533406158405072266e-05,4.056872651769656904e-03
3.543205349473073102e-03,-3.533793955562681931e-05,4.023954662220837787e-03
3.543205336142225392e-03,-3.534179717051965118e-05,3.991209469140511931e-03
3.543205322804014647e-03,-3.534563453558774393e-05,3.958636165467216070e-03
3.543205309458526305e-03,-3.534945175712869090e-05,3.926233848900928178e-03
3.543205296105841028e-03,-3.535324894088208046e-05,3.894001621878080514e-03
3.543205282746036012e-03,-3.535702619203247754e-05,3.861938591546682821e-03
3.543205269379193223e-03,-3.536078361521224938e-05,3.830043869741605114e-03
3.543205256005392892e-03,-3.536452131450456058e-05,3.798316572959963260e-03
3.543205242624710479e-03,-3.536823939344616496e-05,3.766755822336647665e-03
3.543205229237225782e-03,-3.537193795503037357e-05,3.735360743619987271e-03
3.543205215843011659e-03,-3.537561710170982615e-05,3.704130467147518941e-03
3.543205202442145738e-03,-3.537927693539934395e-05,3.673064127821906895e-03
3.543205189034703047e-03,-3.538291755747878932e-05,3.642160865086974467e-03
3.543205175620756445e-03,-3.538653906879582364e-05,3.611419822903866404e-03
3.543205162200377054e-03,-3.539014156966877370e-05,3.580840149727338665e-03
3.543205148773640768e-03,-3.539372515988931507e-05,3.550420998482168352e-03
3.543205135340616978e-03,-3.539728993872532492e-05,3.520161526539686801e-03
3.543205121901375938e-03,-3.540083600492355189e-05,3.490060895694443652e-03
3.543205108455988340e-03,-3.540436345671244174e-05,3.460118272140982800e-03
3.543205095004523571e-03,-3.540787239180477337e-05,3.430332826450750629e-03
3.543205081547050155e-03,-3.541136290740040996e-05,3.400703733549113525e-03
3.543205068083634876e-03,-3.541483510018896203e-05,3.371230172692510265e-03
3.543205054614343655e-03,-3.541828906635254541e-05,3.341911327445712832e-03
3.543205041139245882e-03,-3.542172490156832908e-05,3.312746385659207354e-03
3.543205027658404872e-03,-3.542514270101125248e-05,3.283734539446706881e-03
3.543205014171883944e-03,-3.542854255935669534e-05,3.254874985162761747e-03
3.543205000679751620e-03,-3.543192457078299168e-05,3.226166923380505234e-03
3.543204987182066012e-03,-3.543528882897414709e-05,3.197609558869505056e-03
3.543204973678894341e-03,-3.543863542712239340e-05,3.169202100573738010e-03
3.543204960170295154e-03,-3.544196445793075008e-05,3.140943761589674345e-03
3.543204946656331768e-03,-3.544527601361560599e-05,3.112833759144481398e-03
3.543204933137064465e-03,-3.544857018590928086e-05,3.084871314574342584e-03
3.543204919612552226e-03,-3.545184706606258664e-05,3.057055653302881773e-03
3.543204906082855331e-03,-3.545510674484732126e-05,3.029386004819714737e-03
3.543204892548033197e-03,-3.545834931255876219e-05,3.001861602659098606e-03
3.543204879008142200e-03,-3.546157485901824829e-05,2.974481684378705356e-03
3.543204865463240889e-03,-3.546478347357557177e-05,2.947245491538498085e-03
3.543204851913386074e-03,-3.546797524511153285e-05,2.920152269679727412e-03
3.543204838358632834e-03,-3.547115026204035216e-05,2.893201268304021120e-03
3.543204824799037547e-03,-3.547430861231215754e-05,2.866391740852608679e-03
3.543204811234656158e-03,-3.547745038341537616e-05,2.839722944685632924e-03
3.543204797665541576e-03,-3.548057566237917390e-05,2.813194141061580150e-03
3.543204784091748012e-03,-3.548368453577592193e-05,2.786804595116816000e-03
3.543204770513328807e-03,-3.548677708972348711e-05,2.760553575845228497e-03
3.543204756930337738e-03,-3.548985340988772562e-05,2.734440356077983379e-03
3.543204743342824679e-03,-3.549291358148476660e-05,2.708464212463377457e-03
3.543204729750840803e-03,-3.549595768928344479e-05,2.682624425446796922e-03
3.543204716154439889e-03,-3.549898581760759094e-05,2.656920279250797948e-03
3.543204702553670940e-03,-3.550199805033843058e-05,2.631351061855263188e-03
3.543204688948582530e-03,-3.550499447091684052e-05,2.605916064977690117e-03
3.543204675339225833e-03,-3.550797516234568670e-05,2.580614584053569568e-03
3.543204661725647252e-03,-3.551094020719215515e-05,2.555445918216864461e-03
3.543204648107896662e-03,-3.551388968758996791e-05,2.530409370280594771e-03
3.543204634486023068e-03,-3.551682368524177499e-05,2.505504246717534834e-03
3.543204620860071572e-03,-3.551974228142126182e-05,2.480729857640990004e-03
3.543204607230088145e-03,-3.552264555697552093e-05,2.456085516785691709e-03
3.543204593596120926e-03,-3.552553359232726778e-05,2.431570541488791825e-03
3.543204579958214584e-03,-3.552840646747703631e-05,2.407184252670942909e-03
3.543204566316414221e-03,-3.553126426200540827e-05,2.382925974817495535e-03
3.543204552670765374e-03,-3.553410705507523587e-05,2.358795035959783230e-03
3.543204539021310544e-03,-3.553693492543380343e-05,2.334790767656507154e-03
3.543204525368093966e-03,-3.553974795141504994e-05,2.310912504975220529e-03
3.543204511711160309e-03,-3.554254621094169006e-05,2.287159586473913684e-03
3.543204498050550773e-03,-3.554532978152742320e-05,2.263531354182682365e-03
3.543204484386307859e-03,-3.554809874027904090e-05,2.240027153585512267e-03
3.543204470718473199e-03,-3.555085316389856816e-05,2.216646333602142072e-03
3.543204457047089730e-03,-3.555359312868541148e-05,2.193388246570029693e-03
3.543204443372194746e-03,-3.555631871053846634e-05,2.170252248226411766e-03
3.543204429693833351e-03,-3.555902998495821099e-05,2.147237697690455079e-03
3.543204416012041540e-03,-3.556172702704875972e-05,2.124343957445509919e-03
3.543204402326860947e-03,-3.556440991152001768e-05,2.101570393321443211e-03
3.543204388638329736e-03,-3.556707871268973407e-05,2.078916374477074447e-03
3.543204374946488239e-03,-3.556973350448548087e-05,2.056381273382702247e-03
3.543204361251372451e-03,-3.557237436044680763e-05,2.033964465802721566e-03
3.543204347553020970e-03,-3.557500135372721340e-05,2.011665330778328493e-03
3.543204333851473261e-03,-3.557761455709621348e-05,1.989483250610322648e-03
3.543204320146763585e-03,-3.558021404294129774e-05,1.967417610841994992e-03
3.543204306438929238e-03,-3.558279988327001775e-05,1.945467800242109760e-03
3.543204292728007517e-03,-3.558537214971190443e-05,1.923633210787966839e-03
3.543204279014032683e-03,-3.558793091352046705e-05,1.901913237648566492e-03
3.543204265297042899e-03,-3.559047624557521258e-05,1.880307279167850194e-03
3.543204251577068524e-03,-3.559300821638358367e-05,1.858814736848034711e-03
3.543204237854148588e-03,-3.559552689608288313e-05,1.837435015333036816e-03
3.543204224128315618e-03,-3.559803235444226617e-05,1.816167522391979542e-03
3.543204210399603440e-03,-3.560052466086462413e-05,1.795011668902785160e-03
3.543204196668045449e-03,-3.560300388438854290e-05,1.773966868835857294e-03
3.543204182933676772e-03,-3.560547009369021380e-05,1.753032539237849323e-03
3.543204169196526466e-03,-3.560792335708531735e-05,1.732208100215513894e-03
3.543204155456630092e-03,-3.561036374253089356e-05,1.711492974919642850e-03
3.543204141714018877e-03,-3.561279131762732736e-05,1.690886589529081102e-03
3.543204127968723610e-03,-3.561520614962004942e-05,1.670388373234842202e-03
3.543204114220777686e-03,-3.561760830540160297e-05,1.649997758224285493e-03
3.543204100470210161e-03,-3.561999785151332424e-05,1.629714179665393663e-03
3.543204086717051393e-03,-3.562237485414725341e-05,1.609537075691127054e-03
3.543204072961333474e-03,-3.562473937914801842e-05,1.589465887383855174e-03
3.543204059203085461e-03,-3.562709149201455610e-05,1.569500058759879055e-03
3.543204045442335543e-03,-3.562943125790200280e-05,1.549639036754028214e-03
3.543204031679117114e-03,-3.563175874162345614e-05,1.529882271204338054e-03
3.543204017913456193e-03,-3.563407400765182504e-05,1.510229214836813355e-03
3.543204004145382273e-03,-3.563637712012156434e-05,1.490679323250267878e-03
3.543203990374921373e-03,-3.563866814283043669e-05,1.471232054901243326e-03
3.543203976602105586e-03,-3.564094713924136922e-05,1.451886871089008322e-03
3.543203962826960932e-03,-3.564321417248408663e-05,1.432643235940636757e-03
3.543203949049513433e-03,-3.564546930535698822e-05,1.413500616396160502e-03
3.543203935269793447e-03,-3.564771260032878773e-05,1.394458482193810817e-03
3.543203921487825692e-03,-3.564994411954029550e-05,1.375516305855321560e-03
3.543203907703634890e-03,-3.565216392480609223e-05,1.356673562671322376e-03
3.543203893917251397e-03,-3.565437207761634498e-05,1.337929730686801284e-03
3.543203880128699499e-03,-3.565656863913835897e-05,1.319284290686649659e-03
3.543203866338002182e-03,-3.565875367021842070e-05,1.300736726181277473e-03
3.543203852545189370e-03,-3.566092723138336330e-05,1.282286523392304209e-03
3.543203838750281012e-03,-3.566308938284235540e-05,1.263933171238331528e-03
3.543203824953308333e-03,-3.566524018448844618e-05,1.245676161320782719e-03
3.543203811154290849e-03,-3.566737969590031364e-05,1.227514987909820001e-03
3.543203797353254580e-03,-3.566950797634390441e-05,1.209449147930336194e-03
3.543203783550224247e-03,-3.567162508477402622e-05,1.191478140948019687e-03
3.543203769745220666e-03,-3.567373107983605549e-05,1.173601469155490960e-03
3.543203755938271159e-03,-3.567582601986748233e-05,1.155818637358513486e-03
3.543203742129397843e-03,-3.567790996289960462e-05,1.138129152962277487e-03
3.543203728318620235e-03,-3.567998296665904584e-05,1.120532525957752216e-03
3.543203714505968258e-03,-3.568204508856946276e-05,1.103028268908115648e-03
