accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
-1.425492039697356071e-02,3.645498300592583864e-03,-9.792221902836613978e+00
1.814144480716840466e-02,1.432313490149844139e-02,-9.795354180715488468e+00
1.031731280865991369e-02,-4.968384103329819695e-03,-9.785526883545330179e+00
-1.509647809227788844e-02,-1.109004083528575962e-02,-9.785521828809814693e+00
2.578185483659151556e-03,5.089945542879807314e-03,-9.790567803718824180e+00
1.192613390448060695e-02,1.301757001451016131e-02,-9.802608911224794497e+00
6.634379254579271870e-03,7.502089552539963416e-03,-9.799702707697901971e+00
3.033011768058413264e-03,1.780909740010139979e-03,-9.792649343229486547e+00
8.641877285419556978e-03,1.113588507582584895e-03,-9.796885555501912535e+00
2.132383883823345087e-03,1.563455793262396145e-03,-9.801429426055118910e+00
2.347859568729715549e-03,-1.385004359877131663e-02,-9.790911316824793431e+00
3.849196371014777535e-03,-4.883716975935948994e-03,-9.792197578773484068e+00
7.481231442566848265e-03,-1.570139870970772844e-02,-9.799754995664235580e+00
-7.975694799564180676e-03,5.218816077268892059e-03,-9.794633325901804355e+00
-3.688686919189114628e-03,1.667619219579508094e-02,-9.800118445905072306e+00
-9.401063051658499828e-03,-4.998080465610106257e-03,-9.781023364892895700e+00
-2.147663853292015868e-02,9.941082151073440606e-03,-9.803917669166860804e+00
-4.750848074895801590e-03,2.413056880599110787e-03,-9.775131034044791889e+00
1.374922148070720565e-02,6.091828475071604972e-03,-9.781882522909432609e+00
1.284156401016043345e-03,2.758059764725046079e-03,-9.801705110558609491e+00
-4.922771754502493734e-03,2.602639662495641153e-03,-9.787036841494641592e+00
-6.987654362085001999e-03,-9.964087536282450683e-03,-9.793850660761760807e+00
4.107286837448119454e-03,1.302074702002361042e-03,-9.794678867050937043e+00
-2.500004296253517926e-04,-1.745310397831695975e-02,-9.790439861174569103e+00
3.203486375543916458e-03,-1.800641993262353186e-03,-9.799511457363523803e+00
1.250272734879933831e-02,-8.574782919659774960e-03,-9.789012013865592721e+00
1.502711546829082340e-02,-6.727755077092497510e-03,-9.785353449158714412e+00
1.808968403816064373e-05,7.011834028216645809e-03,-9.791194341491607389e+00
-4.179091579192543982e-03,-1.529141990080481713e-03,-9.798164492141811621e+00
1.481936032261210040e-02,3.899770730130310264e-03,-9.796918914936224354e+00
-1.548171514053608110e-02,2.128063686622350473e-03,-9.790406283263868303e+00
1.188920728173191790e-02,-1.208465624999071134e-02,-9.797149438731237225e+00
3.690987594347342783e-03,1.751472523245971996e-02,-9.789460279543918730e+00
-3.919079537729457975e-03,4.265973780103397405e-04,-9.801381275801997361e+00
7.966872897570302647e-03,8.855672595487345394e-03,-9.804056517266944937e+00
2.096648716640698434e-02,-5.821166499164515291e-03,-9.803961896986796987e+00
-4.183553172385063267e-03,4.120498506919044283e-03,-9.801388978860311241e+00
-1.080054894015728198e-03,-2.047054327255974030e-03,-9.800309926957975648e+00
-3.121589020061191124e-03,-3.061349280904342423e-03,-9.770987257059500664e+00
-8.943012871853240828e-03,7.430130079584488373e-03,-9.803522499499946363e+00
-9.324642160712465428e-04,-1.097098480694743089e-04,-9.784684140322875479e+00
-2.009878513915044906e-02,1.082344434508995291e-02,-9.781358189373408507e+00
7.317707774530640696e-03,-6.312088312383877867e-03,-9.783491526355183154e+00
1.894492314128480397e-03,-1.498850202076335361e-02,-9.809989662738338723e+00
-3.250564432383929499e-03,8.356544917540788611e-03,-9.783749865674494117e+00
4.611615101119231376e-03,4.184499430659341032e-03,-9.792769575902287471e+00
1.043227016179943886e-02,8.202278059143619168e-04,-9.794315406558688153e+00
5.700942671949869520e-03,5.338135552066105433e-03,-9.801583900247957004e+00
-8.919654989444657234e-03,2.888839301535319273e-02,-9.787291872432048123e+00
2.064239444694034899e-03,6.116199395797515537e-02,-9.791597847957648426e+00
-1.591030776303842265e-02,7.392083019104868369e-02,-9.790274680938058083e+00
-3.760200317065465897e-04,8.754663737988134520e-02,-9.790483529759610448e+00
-3.076604681367925333e-03,1.327313378587635928e-01,-9.782780172658723572e+00
-6.054011285900881729e-03,1.455352539389999089e-01,-9.803165059173240437e+00
1.246357384810451157e-04,1.575344084180313187e-01,-9.785019456995366127e+00
-4.309323509348687029e-04,1.926515040278935775e-01,-9.801740583877259994e+00
-3.018928060212543001e-03,2.020558803800082681e-01,-9.795706281133442772e+00
-5.411584189618774340e-03,2.243035910786608800e-01,-9.778469097263476684e+00
-2.143704061434104774e-02,2.351885216333544915e-01,-9.792541277549611678e+00
1.948508195809551743e-02,2.524845047377951013e-01,-9.802977489966080427e+00
6.024601785778116274e-03,2.853916732549869328e-01,-9.807796331957099767e+00
-5.941928382258382900e-03,2.976031400783394898e-01,-9.799087194370336817e+00
-9.076909221283383303e-03,3.210197938494449565e-01,-9.803527246362216729e+00
-1.013414428637885584e-02,3.484264159649378967e-01,-9.796531050757431913e+00
-1.174970863215718704e-02,3.582375271616671242e-01,-9.815862411086133221e+00
-7.312171933200324429e-04,3.810034552735026558e-01,-9.803722465444554501e+00
8.545866583008812287e-03,4.042395003402404763e-01,-9.793904515067390903e+00
1.337595917078747421e-02,4.176107168116171553e-01,-9.791717137153197470e+00
-3.352404790219437863e-03,4.387889944757110694e-01,-9.795271564484895777e+00
-3.215591046868584817e-03,4.530341444888300040e-01,-9.778816892036445552e+00
7.992158136664885212e-03,4.815747552369698536e-01,-9.791138456299890436e+00
9.622466998597598367e-03,5.010832500244614129e-01,-9.797278787425229396e+00
-2.686758711090801721e-03,5.256306370196807132e-01,-9.788024911529769057e+00
3.794046460061849865e-03,5.391846231727843719e-01,-9.788887107613120975e+00
7.486096674113673112e-03,5.725740188622153726e-01,-9.798627653143149985e+00
6.759848739576468368e-03,5.691175357862114925e-01,-9.797533298289035741e+00
-2.453199896713408913e-03,6.237849019941202888e-01,-9.789232093289097492e+00
-1.211828722122476436e-02,6.284175741945422500e-01,-9.793243522748316110e+00
-6.241982733522295941e-03,6.414200889693847385e-01,-9.783266259206076398e+00
-8.651857294995615386e-03,6.633606162670321327e-01,-9.790209853619559865e+00
-4.808018261716392322e-03,6.771012104058259373e-01,-9.795068678602115497e+00
3.695819708029294409e-03,6.858815613113428133e-01,-9.795929416095805919e+00
-3.675216850059131839e-03,7.358496400087368716e-01,-9.807304242071340994e+00
-5.598843527185581696e-03,7.485766529484295662e-01,-9.804159245620295948e+00
5.811293970022077780e-03,7.559807774810625158e-01,-9.808919770121013570e+00
-1.270205910627175867e-02,7.819516359870607447e-01,-9.800848500421185605e+00
8.509399820739720066e-03,8.060017004752587644e-01,-9.791095865810028442e+00
-9.928975328710528889e-03,8.146548621807470081e-01,-9.799788628571029392e+00
-2.608832454595530655e-03,8.407684147966781874e-01,-9.780193761105591577e+00
-3.853584087152027524e-03,8.536990898738281430e-01,-9.787544149082277656e+00
-2.609362212310681675e-03,8.886784175423662058e-01,-9.799070665538177849e+00
5.875470818890300879e-03,9.094205623597798605e-01,-9.790164603224656759e+00
1.638005141756566571e-02,9.127514183069556086e-01,-9.796108528067215104e+00
6.239694887084542597e-03,9.352575440751582647e-01,-9.796874170339512133e+00
-1.780784687163768478e-03,9.643794368270699469e-01,-9.791769573491416523e+00
-1.151145089509188722e-02,9.777298526903234199e-01,-9.803280013127691817e+00
-3.173206218450610929e-03,9.940239708801567042e-01,-9.773185720122327780e+00
3.307916847475476235e-03,1.024237335395615789e+00,-9.791254368601494562e+00
1.271793996718912322e-02,1.049687420239584279e+00,-9.777011500327487781e+00
-6.558506927457430705e-03,1.057272190517774435e+00,-9.804958686166104442e+00
9.427260203230047181e-03,1.094858841232041247e+00,-9.805448702564524055e+00
-6.104492469819281127e-03,1.099123184220497373e+00,-9.794958418647444987e+00
-1.186850513162613675e-02,1.118120149688212051e+00,-9.806627332633446770e+00
1.341652913904229239e-03,1.143858210030936240e+00,-9.792100382418714943e+00
1.194602539830073862e-02,1.165611554916670345e+00,-9.784118264076326454e+00
4.444868279612383850e-03,1.180418918656698235e+00,-9.795254807297444799e+00
-8.213896308593895274e-03,1.185522677302949024e+00,-9.796290476148264759e+00
-1.672543359357833281e-03,1.228429572463124897e+00,-9.785092570876576801e+00
-7.078037469108410668e-03,1.243781966962224983e+00,-9.802024108330332552e+00
1.150814317132779069e-02,1.244582260750844771e+00,-9.787941385342795897e+00
9.042391030497679352e-03,1.258133913022795314e+00,-9.791509863318642815e+00
6.379082527288681796e-03,1.297334692679339208e+00,-9.790006020478193349e+00
3.867655854913872124e-03,1.339056989403007103e+00,-9.804753468219274737e+00
1.314095165523254758e-03,1.342355700476115299e+00,-9.795838049537563208e+00
-1.270571124965226908e-02,1.352911633434019434e+00,-9.785588434987818829e+00
1.352841317147962866e-02,1.371649275976850824e+00,-9.791816112221345847e+00
6.397382059462819286e-03,1.393593521922145362e+00,-9.797917345239595122e+00
-5.269230600333542174e-03,1.422708927595456974e+00,-9.794657183312223125e+00
8.566154026558853510e-03,1.433642247196912134e+00,-9.786669520128860711e+00
-9.268877934869171678e-04,1.468813893509486768e+00,-9.790640365869172967e+00
1.847074417534630550e-03,1.494549723984718304e+00,-9.796292798087439024e+00
3.567001443467715874e-03,1.495773150560036235e+00,-9.783934968078730421e+00
3.798115357876884939e-04,1.504837673526861819e+00,-9.790677127446247852e+00
-9.935004137905262614e-03,1.541290221314971287e+00,-9.800149387687730140e+00
6.769170453476317829e-03,1.564696392991925755e+00,-9.786325429457102487e+00
1.074047449351354933e-02,1.580002097213270007e+00,-9.795984862054552877e+00
1.253358703743212999e-03,1.604024880700400946e+00,-9.796664068423835303e+00
4.274886266739239514e-03,1.613997866172536266e+00,-9.799858865834847776e+00
1.594290013397042099e-02,1.646763780175352965e+00,-9.772694258015238944e+00
-9.891052479777874551e-03,1.663146063696310240e+00,-9.796267351340786078e+00
-2.234394429835776311e-02,1.677298168775278819e+00,-9.787478278544572419e+00
-3.455120304147991407e-03,1.704646402394306870e+00,-9.802046914438781400e+00
1.604828621489708812e-02,1.721303578874700202e+00,-9.799405686430272766e+00
-4.231473521023204100e-03,1.745387359407560623e+00,-9.805688586513902294e+00
1.764060970271190062e-02,1.757551775980873199e+00,-9.785067085916065110e+00
-2.742760405410199671e-03,1.771134619171529589e+00,-9.808795928410797060e+00
7.253884461320220245e-03,1.804461214973925642e+00,-9.796222272432975942e+00
9.242938564840338586e-03,1.834042468011491067e+00,-9.810764544301656898e+00
5.050095706884720134e-03,1.840777222300289839e+00,-9.799892215419122365e+00
3.498610854787826546e-03,1.840886388592220202e+00,-9.808044272326775115e+00
-2.791829213402759018e-03,1.886161857291035693e+00,-9.783400187254581937e+00
1.089391993556808325e-02,1.902942148470050832e+00,-9.799003953522108290e+00
-6.699755922187976102e-03,1.917767269119727613e+00,-9.806546990974846167e+00
-2.477670792374493235e-03,1.948824554066591608e+00,-9.789037351133979215e+00
2.859641644496005615e-03,1.964984028901790580e+00,-9.791406246393977497e+00
2.766641409827047537e-03,1.988604581547204653e+00,-9.793245185285554655e+00
-1.174113013841610910e-02,1.998364818929263320e+00,-9.788357846922931316e+00
1.630543550159422803e-02,2.020912263000504083e+00,-9.794199282569152842e+00
4.595532704153206926e-05,2.041993951393520579e+00,-9.794892900675977288e+00
-1.059885276985125281e-02,2.053682788967180262e+00,-9.801656374980940001e+00
4.341563991431050644e-03,2.090338477462912348e+00,-9.796483032219802212e+00
-1.044457271552089693e-02,2.114064482442797210e+00,-9.801740886449756829e+00
-1.603209125068633806e-02,2.112761432921126392e+00,-9.789625601449030157e+00
2.251560663385926159e-03,2.122984020703649222e+00,-9.796663880023254833e+00
-5.587292495078901265e-03,2.160323889961597299e+00,-9.799505340687522548e+00
6.691879516442973425e-04,2.178548932370142577e+00,-9.803248167208172603e+00
-8.010701663234255990e-03,2.201347584864097762e+00,-9.801184520889812291e+00
1.606725247138833523e-02,2.224021049580655163e+00,-9.788937269055432822e+00
1.808746525186213493e-03,2.234324714960834957e+00,-9.810706097374927381e+00
-7.543859656011879349e-03,2.254838066664467178e+00,-9.792875757456540597e+00
8.280952058713044253e-03,2.279202141843176488e+00,-9.788857097519057859e+00
8.371019192328743586e-03,2.296514566543733427e+00,-9.788343771379492964e+00
1.002597480102152168e-02,2.313036853593316788e+00,-9.800999164929260488e+00
-6.127817441764367955e-03,2.324088545219888058e+00,-9.787693054578195273e+00
9.991975158639684884e-03,2.348529855609950534e+00,-9.809289777210420169e+00
-1.058436758417998641e-02,2.351385759549631249e+00,-9.790382209859322060e+00
1.956588854478089057e-02,2.373272889617060510e+00,-9.790510705412824422e+00
8.526277668241571961e-03,2.351015592351448635e+00,-9.788969735945409312e+00
-4.413213058406689239e-03,2.384016641045278551e+00,-9.791396237304809347e+00
-1.784485902830651449e-02,2.373627938557023587e+00,-9.792339517961972106e+00
5.399412167216135821e-04,2.379756368307334391e+00,-9.783042534827400161e+00
-6.413550309231666816e-03,2.378590201247639424e+00,-9.797404495979931127e+00
-1.119257749045429913e-02,2.371742125571583149e+00,-9.791072965129549388e+00
-3.802967948327475175e-05,2.362451832975265287e+00,-9.793800293051345918e+00
1.249851641327017100e-02,2.361671504946815325e+00,-9.786200073000179245e+00
4.058603392811600992e-03,2.362854834650715663e+00,-9.794948560593068621e+00
4.586937681795733718e-03,2.344086530608980201e+00,-9.806266172140624349e+00
3.974956777084332621e-03,2.354660109808573321e+00,-9.795728368982043577e+00
3.210539083613770089e-03,2.346183238706799123e+00,-9.801262552472850942e+00
-7.697866241094778947e-03,2.343828069173126138e+00,-9.799428122523405449e+00
6.939145719851205199e-04,2.326585115196228237e+00,-9.771188544972167378e+00
1.289584563147185697e-02,2.324213663384000039e+00,-9.797967287485066734e+00
2.613334334027719690e-03,2.310358647074787442e+00,-9.779588662992956927e+00
9.089323903252780577e-05,2.301877660680835547e+00,-9.801538005489270233e+00
-3.094155872671560791e-03,2.277916827223710694e+00,-9.790853866930000038e+00
-4.156765165205011762e-03,2.282783677187533389e+00,-9.797083855851285605e+00
-6.768526572558213918e-03,2.285430144648175066e+00,-9.803496975282619985e+00
3.612347597302461959e-03,2.269855009618912955e+00,-9.794558569757262134e+00
-1.876402946216974496e-02,2.250042336927021491e+00,-9.800738117216051037e+00
-2.112034406083032265e-03,2.250554251933392980e+00,-9.794010640444312799e+00
-1.333428839786271816e-02,2.240245307702068533e+00,-9.790506673661290904e+00
6.452505279572143954e-03,2.220236815665568741e+00,-9.808975360752473449e+00
-7.584606970656612192e-03,2.216207616606380881e+00,-9.803946298423035444e+00
1.114597140349726095e-02,2.205967446844471436e+00,-9.803810428299293278e+00
-5.777444456382503472e-03,2.198750409948310391e+00,-9.795094960093090108e+00
-2.233936795004026320e-03,2.189052189505062529e+00,-9.799881453150915078e+00
5.144572526360128260e-03,2.174723214784345604e+00,-9.781752206613589351e+00
-5.483102744229914789e-03,2.161843065815772569e+00,-9.784511160868040847e+00
-4.647044364929889607e-03,2.133892188971176829e+00,-9.786733911097790894e+00
1.225877187107637760e-02,2.137636570600181862e+00,-9.784847853904938830e+00
2.019320041719651487e-02,2.144638405482877985e+00,-9.803508462851269201e+00
4.381516997606434323e-04,2.113662814392566425e+00,-9.797662926793249127e+00
-2.035092954836651563e-02,2.102634769963658723e+00,-9.789879551942584968e+00
-6.660515426787774274e-04,2.108297834738975141e+00,-9.803157025734572372e+00
1.130962714951252394e-03,2.098841667017301571e+00,-9.793381358914356127e+00
5.950981296786324835e-03,2.073168144231669174e+00,-9.789623540349783326e+00
-2.021138682291580019e-03,2.086276906856687319e+00,-9.798158382220433893e+00
-7.528999055839772671e-03,2.068627645149926586e+00,-9.790345166382870445e+00
1.540038962298375703e-02,2.051241032199073722e+00,-9.781119427621993268e+00
1.016225671583593582e-03,2.035471458378189880e+00,-9.801555348715311311e+00
6.214053173824733885e-03,2.023501760897759461e+00,-9.802016828486218358e+00
7.116115238087111772e-03,2.013798840799098322e+00,-9.791598302890395900e+00
-2.590592731841963835e-03,2.002646929189532354e+00,-9.786962311775297962e+00
2.736851533883193511e-03,1.990211747186080959e+00,-9.793331746459626785e+00
-1.689892379642891906e-02,2.002132281472593256e+00,-9.788911186295678135e+00
3.879585843092673864e-03,1.985457744130551205e+00,-9.789670478436299561e+00
2.619072568757293499e-03,1.959200418487423656e+00,-9.813449007920313605e+00
-2.381436801621896696e-03,1.942806048080238490e+00,-9.793290062639272264e+00
-5.410984453403216640e-03,1.972085554044213707e+00,-9.793543605895786541e+00
