ref_accel_x (m/s^2),ref_accel_y (m/s^2),ref_accel_z (m/s^2)
1.000000000000000000e+00,6.251194167236144850e-01,-9.794400515488739245e+00
1.000000000000000000e+00,6.234991098818509769e-01,-9.794399086966690149e+00
1.000000000000000000e+00,6.218785725015830712e-01,-9.794397659622083196e+00
1.000000000000000000e+00,6.202578516293466571e-01,-9.794396233449491618e+00
1.000000000000000000e+00,6.186369938241059740e-01,-9.794394808443476208e+00
1.000000000000000000e+00,6.170160451610764429e-01,-9.794393384598581775e+00
1.000000000000000000e+00,6.153950512355202962e-01,-9.794391961909326483e+00
1.000000000000000000e+00,6.137740571665155631e-01,-9.794390540370217835e+00
1.000000000000000000e+00,6.121531076006990757e-01,-9.794389119975742020e+00
1.000000000000000000e+00,6.105322467159837174e-01,-9.794387700720365686e+00
1.000000000000000000e+00,6.089115182252483605e-01,-9.794386282598548377e+00
1.000000000000000000e+00,6.072909653800027119e-01,-9.794384865604728319e+00
1.000000000000000000e+00,6.056706309740274019e-01,-9.794383449733336633e+00
1.000000000000000000e+00,6.040505573469872047e-01,-9.794382034978784901e+00
1.000000000000000000e+00,6.024307863880190572e-01,-9.794380621335481152e+00
1.000000000000000000e+00,6.008113595392959860e-01,-9.794379208797815650e+00
1.000000000000000000e+00,5.991923177995647221e-01,-9.794377797360176885e+00
1.000000000000000000e+00,5.975737017276596674e-01,-9.794376387016935581e+00
1.000000000000000000e+00,5.959555514459914383e-01,-9.794374977762458911e+00
1.000000000000000000e+00,5.943379066440106495e-01,-9.794373569591106943e+00
1.000000000000000000e+00,5.927208065816487181e-01,-9.794372162497234413e+00
1.000000000000000000e+00,5.911042900927327981e-01,-9.794370756475185402e+00
1.000000000000000000e+00,5.894883955883780668e-01,-9.794369351519303990e+00
1.000000000000000000e+00,5.878731610603544766e-01,-9.794367947623927151e+00
1.000000000000000000e+00,5.862586240844326335e-01,-9.794366544783391859e+00
1.000000000000000000e+00,5.846448218237022543e-01,-9.794365142992027984e+00
3.907985046680551022e-12,5.830317910318713048e-01,-9.794363742244163618e+00
0.000000000000000000e+00,5.799696477132583183e-01,-9.794363544966680379e+00
0.000000000000000000e+00,5.769235785237682990e-01,-9.794363349729033885e+00
0.000000000000000000e+00,5.738934990853596929e-01,-9.794363156510405233e+00
0.000000000000000000e+00,5.708793254629117575e-01,-9.794362965290190459e+00
0.000000000000000000e+00,5.678809741619047502e-01,-9.794362776047984553e+00
0.000000000000000000e+00,5.648983621261077781e-01,-9.794362588763579680e+00
0.000000000000000000e+00,5.619314067352780828e-01,-9.794362403416986496e+00
0.000000000000000000e+00,5.589800258028712054e-01,-9.794362219988396845e+00
0.000000000000000000e+00,5.560441375737663616e-01,-9.794362038458206854e+00
0.000000000000000000e+00,5.531236607219994772e-01,-9.794361858807006271e+00
0.000000000000000000e+00,5.502185143485129881e-01,-9.794361681015582022e+00
0.000000000000000000e+00,5.473286179789120798e-01,-9.794361505064907547e+00
0.000000000000000000e+00,5.444538915612379126e-01,-9.794361330936153465e+00
0.000000000000000000e+00,5.415942554637485085e-01,-9.794361158610666251e+00
0.000000000000000000e+00,5.387496304727140695e-01,-9.794360988069991336e+00
0.000000000000000000e+00,5.359199377902216233e-01,-9.794360819295853560e+00
0.000000000000000000e+00,5.331050990319928795e-01,-9.794360652270155398e+00
0.000000000000000000e+00,5.303050362252132999e-01,-9.794360486974994728e+00
0.000000000000000000e+00,5.275196718063713819e-01,-9.794360323392632850e+00
0.000000000000000000e+00,5.247489286191100444e-01,-9.794360161505514029e+00
0.000000000000000000e+00,5.219927299120908915e-01,-9.794360001296261942e+00
0.000000000000000000e+00,5.192509993368660259e-01,-9.794359842747674350e+00
0.000000000000000000e+00,5.165236609457642958e-01,-9.794359685842712437e+00
0.000000000000000000e+00,5.138106391897877545e-01,-9.794359530564522132e+00
0.000000000000000000e+00,5.111118589165178916e-01,-9.794359376896411007e+00
0.000000000000000000e+00,5.084272453680352966e-01,-9.794359224821850063e+00
0.000000000000000000e+00,5.057567241788472057e-01,-9.794359074324482606e+00
0.000000000000000000e+00,5.031002213738287043e-01,-9.794358925388120696e+00
0.000000000000000000e+00,5.004576633661727003e-01,-9.794358777996727383e+00
0.000000000000000000e+00,4.978289769553526090e-01,-9.794358632134438025e+00
0.000000000000000000e+00,4.952140893250934761e-01,-9.794358487785537193e+00
0.000000000000000000e+00,4.926129280413559242e-01,-9.794358344934478211e+00
0.000000000000000000e+00,4.900254210503288133e-01,-9.794358203565860066e+00
0.000000000000000000e+00,4.874514966764338930e-01,-9.794358063664454050e+00
0.000000000000000000e+00,4.848910836203402241e-01,-9.794357925215164684e+00
0.000000000000000000e+00,4.823441109569889806e-01,-9.794357788203061688e+00
0.000000000000000000e+00,4.798105081336287436e-01,-9.794357652613360443e+00
0.000000000000000000e+00,4.772902049678617309e-01,-9.794357518431432652e+00
0.000000000000000000e+00,4.747831316456987416e-01,-9.794357385642783242e+00
0.000000000000000000e+00,4.722892187196258140e-01,-9.794357254233080567e+00
0.000000000000000000e+00,4.698083971066806530e-01,-9.794357124188124430e+00
0.000000000000000000e+00,4.673405980865387721e-01,-9.794356995493869178e+00
0.000000000000000000e+00,4.648857532996096831e-01,-9.794356868136398830e+00
0.000000000000000000e+00,4.624437947451435216e-01,-9.794356742101948399e+00
0.000000000000000000e+00,4.600146547793474983e-01,-9.794356617376891450e+00
0.000000000000000000e+00,4.575982661135118423e-01,-9.794356493947734776e+00
0.000000000000000000e+00,4.551945618121459036e-01,-9.794356371801120176e+00
0.000000000000000000e+00,4.528034752911244687e-01,-9.794356250923840435e+00
0.000000000000000000e+00,4.504249403158424037e-01,-9.794356131302800250e+00
0.000000000000000000e+00,4.480588909993809543e-01,-9.794356012925049981e+00
0.000000000000000000e+00,4.457052618006818734e-01,-9.794355895777771437e+00
0.000000000000000000e+00,4.433639875227319838e-01,-9.794355779848267218e+00
0.000000000000000000e+00,4.410350033107578449e-01,-9.794355665123987364e+00
0.000000000000000000e+00,4.387182446504282463e-01,-9.794355551592483167e+00
0.000000000000000000e+00,4.364136473660680249e-01,-9.794355439241456907e+00
0.000000000000000000e+00,4.341211476188795992e-01,-9.794355328058726329e+00
0.000000000000000000e+00,4.318406819051749390e-01,-9.794355218032226418e+00
0.000000000000000000e+00,4.295721870546168053e-01,-9.794355109150021832e+00
0.000000000000000000e+00,4.273156002284682065e-01,-9.794355001400303351e+00
0.000000000000000000e+00,4.250708589178522345e-01,-9.794354894771368336e+00
0.000000000000000000e+00,4.228379009420202284e-01,-9.794354789251645599e+00
0.000000000000000000e+00,4.206166644466297622e-01,-9.794354684829679414e+00
0.000000000000000000e+00,4.184070879020304057e-01,-9.794354581494122414e+00
0.000000000000000000e+00,4.162091101015603645e-01,-9.794354479233755129e+00
0.000000000000000000e+00,4.140226701598502812e-01,-9.794354378037461117e+00
0.000000000000000000e+00,4.118477075111366958e-01,-9.794354277894246508e+00
0.000000000000000000e+00,4.096841619075849428e-01,-9.794354178793220456e+00
0.000000000000000000e+00,4.075319734176193753e-01,-9.794354080723616462e+00
0.000000000000000000e+00,4.053910824242640820e-01,-9.794353983674763953e+00
0.000000000000000000e+00,4.032614296234906526e-01,-9.794353887636109590e+00
0.000000000000000000e+00,4.011429560225760471e-01,-9.794353792597199515e+00
0.000000000000000000e+00,3.990356029384681813e-01,-9.794353698547697107e+00
0.000000000000000000e+00,3.969393119961602268e-01,-9.794353605477365221e+00
0.000000000000000000e+00,3.948540251270741264e-01,-9.794353513376073295e+00
0.000000000000000000e+00,3.927796845674513260e-01,-9.794353422233793793e+00
0.000000000000000000e+00,3.907162328567532761e-01,-9.794353332040598659e+00
0.000000000000000000e+00,3.886636128360694276e-01,-9.794353242786668190e+00
0.000000000000000000e+00,3.866217676465338871e-01,-9.794353154462275057e+00
0.000000000000000000e+00,3.845906407277507877e-01,-9.794353067057798512e+00
0.000000000000000000e+00,3.825701758162267652e-01,-9.794352980563710176e+00
0.000000000000000000e+00,3.805603169438132038e-01,-9.794352894970582923e+00
0.000000000000000000e+00,3.785610084361554772e-01,-9.794352810269087328e+00
0.000000000000000000e+00,3.765721949111507372e-01,-9.794352726449984559e+00
0.000000000000000000e+00,3.745938212774140852e-01,-9.794352643504138811e+00
0.000000000000000000e+00,3.726258327327517939e-01,-9.794352561422495995e+00
0.000000000000000000e+00,3.706681747626442980e-01,-9.794352480196108601e+00
0.000000000000000000e+00,3.687207931387351811e-01,-9.794352399816105503e+00
0.000000000000000000e+00,3.667836339173295990e-01,-9.794352320273715051e+00
0.000000000000000000e+00,3.648566434378995305e-01,-9.794352241560261518e+00
0.000000000000000000e+00,3.629397683215977999e-01,-9.794352163667145561e+00
0.000000000000000000e+00,3.610329554697793153e-01,-9.794352086585865536e+00
0.000000000000000000e+00,3.591361520625299120e-01,-9.794352010308003287e+00
0.000000000000000000e+00,3.572493055572035225e-01,-9.794351934825224149e+00
0.000000000000000000e+00,3.553723636869665081e-01,-9.794351860129289378e+00
0.000000000000000000e+00,3.535052744593502050e-01,-9.794351786212031286e+00
0.000000000000000000e+00,3.516479861548102437e-01,-9.794351713065374554e+00
0.000000000000000000e+00,3.498004473252943058e-01,-9.794351640681323801e+00
0.000000000000000000e+00,3.479626067928161537e-01,-9.794351569051967132e+00
0.000000000000000000e+00,3.461344136480392630e-01,-9.794351498169476145e+00
0.000000000000000000e+00,3.443158172488654523e-01,-9.794351428026095263e+00
0.000000000000000000e+00,3.425067672190328372e-01,-9.794351358614161285e+00
0.000000000000000000e+00,3.407072134467197255e-01,-9.794351289926074955e+00
0.000000000000000000e+00,3.389171060831570603e-01,-9.794351221954322284e+00
0.000000000000000000e+00,3.371363955412470803e-01,-9.794351154691474548e+00
0.000000000000000000e+00,3.353650324941903071e-01,-9.794351088130166971e+00
0.000000000000000000e+00,3.336029678741184723e-01,-9.794351022263111162e+00
0.000000000000000000e+00,3.318501528707357706e-01,-9.794350957083102216e+00
0.000000000000000000e+00,3.301065389299668307e-01,-9.794350892583008061e+00
0.000000000000000000e+00,3.283720777526115131e-01,-9.794350828755762350e+00
0.000000000000000000e+00,3.266467212930068142e-01,-9.794350765594375119e+00
0.000000000000000000e+00,3.249304217576963749e-01,-9.794350703091934562e+00
0.000000000000000000e+00,3.232231316041065949e-01,-9.794350641241591049e+00
0.000000000000000000e+00,3.215248035392291315e-01,-9.794350580036571330e+00
0.000000000000000000e+00,3.198353905183115020e-01,-9.794350519470166105e+00
0.000000000000000000e+00,3.181548457435534605e-01,-9.794350459535747788e+00
0.000000000000000000e+00,3.164831226628106453e-01,-9.794350400226736753e+00
0.000000000000000000e+00,3.148201749683056105e-01,-9.794350341536643967e+00
0.000000000000000000e+00,3.131659565953444080e-01,-9.794350283459030138e+00
0.000000000000000000e+00,3.115204217210409965e-01,-9.794350225987528802e+00
0.000000000000000000e+00,3.098835247630477019e-01,-9.794350169115844551e+00
0.000000000000000000e+00,3.082552203782926714e-01,-9.794350112837731714e+00
0.000000000000000000e+00,3.066354634617236563e-01,-9.794350057147026334e+00
0.000000000000000000e+00,3.050242091450587334e-01,-9.794350002037621294e+00
0.000000000000000000e+00,3.034214127955437434e-01,-9.794349947503466325e+00
0.000000000000000000e+00,3.018270300147149476e-01,-9.794349893538580432e+00
0.000000000000000000e+00,3.002410166371705103e-01,-9.794349840137044794e+00
0.000000000000000000e+00,2.986633287293458672e-01,-9.794349787292997433e+00
0.000000000000000000e+00,2.970939225882974766e-01,-9.794349735000640322e+00
0.000000000000000000e+00,2.955327547404918986e-01,-9.794349683254234051e+00
0.000000000000000000e+00,2.939797819406017032e-01,-9.794349632048101384e+00
0.000000000000000000e+00,2.924349611703075391e-01,-9.794349581376616598e+00
0.000000000000000000e+00,2.908982496371063098e-01,-9.794349531234221473e+00
0.000000000000000000e+00,2.893696047731260101e-01,-9.794349481615403974e+00
0.000000000000000000e+00,2.878489842339466143e-01,-9.794349432514723119e+00
0.000000000000000000e+00,2.863363458974268472e-01,-9.794349383926780561e+00
0.000000000000000000e+00,2.848316478625373960e-01,-9.794349335846245452e+00
0.000000000000000000e+00,2.833348484482005603e-01,-9.794349288267831355e+00
0.000000000000000000e+00,2.818459061921352315e-01,-9.794349241186310451e+00
0.000000000000000000e+00,2.803647798497089227e-01,-9.794349194596513541e+00
0.000000000000000000e+00,2.788914283927944049e-01,-9.794349148493322943e+00
0.000000000000000000e+00,2.774258110086341156e-01,-9.794349102871667156e+00
0.000000000000000000e+00,2.759678870987090638e-01,-9.794349057726536856e+00
0.000000000000000000e+00,2.745176162776143958e-01,-9.794349013052968900e+00
0.000000000000000000e+00,2.730749583719406792e-01,-9.794348968846053438e+00
0.000000000000000000e+00,2.716398734191607933e-01,-9.794348925100925030e+00
0.000000000000000000e+00,2.702123216665237582e-01,-9.794348881812783958e+00
0.000000000000000000e+00,2.687922635699524498e-01,-9.794348838976862481e+00
0.000000000000000000e+00,2.673796597929491980e-01,-9.794348796588455031e+00
0.000000000000000000e+00,2.659744712055053806e-01,-9.794348754642898669e+00
0.000000000000000000e+00,2.645766588830181232e-01,-9.794348713135578421e+00
0.000000000000000000e+00,2.631861841052114959e-01,-9.794348672061934380e+00
0.000000000000000000e+00,2.618030083550643150e-01,-9.794348631417442164e+00
0.000000000000000000e+00,2.604270933177430525e-01,-9.794348591197630682e+00
0.000000000000000000e+00,2.590584008795405735e-01,-9.794348551398080360e+00
0.000000000000000000e+00,2.576968931268202034e-01,-9.794348512014407149e+00
0.000000000000000000e+00,2.563425323449657900e-01,-9.794348473042280290e+00
0.000000000000000000e+00,2.549952810173367612e-01,-9.794348434477409882e+00
0.000000000000000000e+00,2.536551018242286237e-01,-9.794348396315552208e+00
0.000000000000000000e+00,2.523219576418399002e-01,-9.794348358552506184e+00
0.000000000000000000e+00,2.509958115412430635e-01,-9.794348321184113360e+00
0.000000000000000000e+00,2.496766267873619383e-01,-9.794348284206261468e+00
0.000000000000000000e+00,2.483643668379541813e-01,-9.794348247614879099e+00
0.000000000000000000e+00,2.470589953425988416e-01,-9.794348211405941029e+00
0.000000000000000000e+00,2.457604761416894990e-01,-9.794348175575457560e+00
0.000000000000000000e+00,2.444687732654326207e-01,-9.794348140119478074e+00
0.000000000000000000e+00,2.431838509328510534e-01,-9.794348105034110574e+00
0.000000000000000000e+00,2.419056735507932598e-01,-9.794348070315480825e+00
0.000000000000000000e+00,2.406342057129468026e-01,-9.794348035959766108e+00
0.000000000000000000e+00,2.393694121988580448e-01,-9.794348001963182782e+00
0.000000000000000000e+00,2.381112579729562639e-01,-9.794347968321986286e+00
0.000000000000000000e+00,2.368597081835832896e-01,-9.794347935032471142e+00
0.000000000000000000e+00,2.356147281620278311e-01,-9.794347902090969171e+00
0.000000000000000000e+00,2.343762834215656066e-01,-9.794347869493851277e+00
0.000000000000000000e+00,2.331443396565034964e-01,-9.794347837237523891e+00
0.000000000000000000e+00,2.319188627412296089e-01,-9.794347805318430744e+00
0.000000000000000000e+00,2.306998187292678693e-01,-9.794347773733061757e+00
0.000000000000000000e+00,2.294871738523376337e-01,-9.794347742477928165e+00
0.000000000000000000e+00,2.282808945194184091e-01,-9.794347711549587387e+00
0.000000000000000000e+00,2.270809473158192648e-01,-9.794347680944630596e+00
0.000000000000000000e+00,2.258872990022532112e-01,-9.794347650659684490e+00
0.000000000000000000e+00,2.246999165139165755e-01,-9.794347620691407741e+00
0.000000000000000000e+00,2.235187669595729010e-01,-9.794347591036501655e+00
0.000000000000000000e+00,2.223438176206419536e-01,-9.794347561691690629e+00
0.000000000000000000e+00,2.211750359502934471e-01,-9.794347532653741695e+00
0.000000000000000000e+00,2.200123895725453749e-01,-9.794347503919453857e+00
0.000000000000000000e+00,2.188558462813671168e-01,-9.794347475485652765e+00
0.000000000000000000e+00,2.177053740397875414e-01,-9.794347447349210256e+00
0.000000000000000000e+00,2.165609409790072437e-01,-9.794347419507019481e+00
0.000000000000000000e+00,2.154225153975161400e-01,-9.794347391956009119e+00
0.000000000000000000e+00,2.142900657602149483e-01,-9.794347364693139824e+00
0.000000000000000000e+00,2.131635606975419150e-01,-9.794347337715405999e+00
