gyro_x (deg/s),gyro_y (deg/s),gyro_z (deg/s)
-5.258416750024165476e-02,1.491377606161305991e-01,-1.188074209108682888e+00
2.762665771929232600e-02,-2.243765009605024896e-01,-1.482032680098599675e+00
1.374700242738660927e-01,-1.875129124181723339e-01,-1.512428685680082818e+00
6.251828522240912567e-02,-9.313424144027790397e-02,-1.499115075649088080e+00
1.615541213597185798e-03,1.790066646488757129e-01,-1.414169060994008964e+00
1.610612217608497695e-02,1.615878228497670821e-01,-1.446369546198010836e+00
-1.466547236719060732e-01,-8.363998398171774984e-02,-1.352546114380361431e+00
-9.863029054627590886e-02,-1.033236792207773008e-01,-1.232701791668452840e+00
-1.684847998783123024e-01,2.814146709810429470e-01,-1.543894368119331784e+00
-5.498913724453419194e-02,-9.945737173517561758e-02,-1.509602057541285847e+00
-1.141520156234930028e-01,1.737630003285205171e-01,-1.634771670104772090e+00
-1.032292133914708560e-01,-3.609858833856432331e-02,-1.291404993885986396e+00
-7.381496545799325071e-02,2.524233808615965538e-02,-1.432307829387072573e+00
1.179174398932800738e-01,1.668554836405464481e-01,-1.373910631895629786e+00
3.229451016202539854e-02,2.537041543864680671e-02,-1.449180588846090467e+00
2.260373641174318604e-01,-1.300808029491627715e-01,-1.207373203720119248e+00
-3.575774657444391602e-02,7.896130052635892682e-02,-1.079309174211919187e+00
1.601465032099537167e-01,2.730948616569770903e-03,-1.395750302663288700e+00
-2.495593039110664824e-02,1.090016417607935356e-01,-1.014746221333904685e+00
-1.003828947151967910e-01,-1.686279728360347008e-01,-1.099628706531208033e+00
1.750114699677553509e-01,1.673247277418457857e-01,-1.389106550035657861e+00
1.383799237869950127e-01,1.217072402015778598e-01,-9.423301341567348333e-01
1.171306193992866784e-01,3.789771280458487657e-01,-1.264020517569873991e+00
5.192741193057402033e-02,2.149370725454742559e-01,-1.335942388873443631e+00
-1.400375359296579247e-01,-7.486151767040619132e-02,-1.327499403932901778e+00
1.744274035311558016e-02,-1.037966032326456851e-02,-1.357285921856561162e+00
7.943556118161886059e-02,1.204798984395730882e-02,-1.122540867318321700e+00
-7.952451218996219734e-03,4.563959855131440729e-02,-1.316404777234396084e+00
2.080400268264986641e-01,1.014326775809931830e-01,-1.196916062735732922e+00
-1.513687473501473257e-01,-1.335827729499386440e-01,-1.035019923233984729e+00
-1.157305946205357955e-01,1.208376827708690787e-01,-1.223850751791877522e+00
5.757518227921908094e-02,-3.996317664100799971e-02,-1.195247273232949992e+00
1.438619938886552020e-02,-3.626909110244275203e-02,-1.190553351194090670e+00
-1.193032988293037805e-01,-2.485814541278985254e-02,-1.015718039589352584e+00
-1.924837824438757061e-01,2.533772797704263446e-01,-1.216393865740535762e+00
-3.838759514698030229e-01,-1.521179450974664282e-01,-1.276914159662707604e+00
1.200138609188823417e-02,-2.575989066967855970e-02,-1.001035725114509667e+00
9.677526064462185773e-02,1.023098545131427978e-01,-1.124088148167424972e+00
-1.387320724790157798e-02,-1.166315985161728852e-01,-9.880730576290110978e-01
-1.120739850207065624e-01,3.347504524637254925e-02,-1.115088943513837361e+00
5.069359076754176990e-02,1.281450778574233784e-01,-1.312339296259363186e+00
-1.211349938490121902e-01,1.480252663922721479e-01,-1.080711756011707214e+00
-6.294993449330724133e-02,-9.874151684019566444e-02,-1.212836507740696845e+00
5.536460301297839448e-02,-4.383086758698494234e-02,-1.345120784437525918e+00
-1.289955559435280452e-01,-1.413572494356459264e-01,-1.073189398637417691e+00
-2.106329967786505497e-01,-5.271177008210081727e-02,-1.290629434900956385e+00
-1.393317958925831546e-01,-7.496802115904581398e-02,-1.046172008484108851e+00
7.231302687982667232e-02,1.397620594970092403e-02,-1.248894469735108315e+00
-1.114453081908979570e-01,2.292671240608655792e-01,-1.217564960623270576e+00
-1.152623152316627070e-01,-2.836889237884287346e-02,-1.054652416288833994e+00
9.675567489313818825e-02,2.600769564415532642e-01,-1.186552294057084067e+00
9.753970685714757893e-02,-5.245191782019907600e-02,-1.042237730054207168e+00
2.212234654995109961e-02,2.478161646179900118e-02,-1.037528317663480193e+00
2.318690149707522408e-01,-5.806544669431173977e-02,-1.231292277001885260e+00
-6.327271958403973828e-02,-1.289073333548924061e-01,-9.120649668198882454e-01
1.086860092615073714e-01,-1.983030505886071992e-01,-9.865621049644649476e-01
6.491762797315168976e-02,2.063638721856897451e-02,-9.347598161517395310e-01
-2.039047679303094829e-01,-4.174920112630341185e-02,-9.100936138264079656e-01
9.711418233932155031e-02,-9.953205762479337693e-02,-8.710112941524259522e-01
9.942076226720707177e-02,-1.555014086255065153e-01,-9.109648183330609772e-01
7.252037760511070852e-02,-1.573691826165505570e-01,-1.164727802553688463e+00
5.965625080854165124e-02,4.726374829887221990e-02,-8.347217603431854593e-01
-8.692531767214764504e-02,1.206567689686360023e-01,-1.082113899463245321e+00
-1.521318258411571804e-02,3.157630110680320623e-01,-9.706102787275199262e-01
3.334258910449097030e-02,1.201096470289076401e-01,-9.760822814152996241e-01
1.945058461772418146e-01,3.813829560783618677e-02,-1.017935508307407755e+00
-3.012485085897047624e-02,-7.263009620278544631e-02,-1.033050367817079929e+00
-9.960618287795915127e-02,1.766523600726102317e-01,-8.830404590578250223e-01
-6.969280567805480331e-02,3.954887715329694770e-02,-1.112894908163151619e+00
8.909409602002987816e-02,8.821083777233731937e-02,-8.814028415008523520e-01
1.306688062303958398e-01,5.293796234947496793e-02,-7.199740510350859379e-01
1.060496854827856911e-01,-2.161388813121151165e-02,-1.213029033569423820e+00
6.635523646742802484e-02,-1.005379593594404875e-01,-9.331252108057016548e-01
2.044793463068592804e-02,-1.866283295873684108e-03,-9.691814245117694737e-01
-2.265278244469475788e-01,-4.403809596469254739e-02,-1.032520791126300352e+00
-1.554960624283221321e-02,5.327788389207457898e-02,-1.067258597091591543e+00
-5.128975487893023405e-02,-1.335523926989932997e-01,-1.108122900461898208e+00
-5.498648295264844943e-02,-1.368793089120272366e-02,-8.176117835166835102e-01
1.676728919613730204e-02,-3.689391300672103385e-02,-8.721028359523972373e-01
1.284745173861801537e-01,-5.109267930009186998e-02,-7.799925529761180254e-01
1.017044809661659388e-01,7.239980739035016544e-02,-9.326823014401632861e-01
1.793180391804737595e-01,-1.284079215740197843e-01,-9.862882834367794338e-01
-7.635645017846795501e-02,-2.017202485102506104e-01,-1.046209115552943825e+00
-3.258928435740911927e-02,1.281005574082687837e-01,-8.971291511104527716e-01
1.405671455921004287e-01,-1.565879357735594224e-01,-8.271091408810434809e-01
-2.234308268356118010e-01,-1.487883288517108937e-01,-1.110746420698386805e+00
1.366874247636173101e-01,-2.768971095056728671e-01,-8.087598810184891684e-01
-4.157532162060431635e-02,4.341165783570254816e-02,-9.148146320572714263e-01
-8.975430036089139529e-02,2.145495538705422256e-01,-1.023154197915929542e+00
1.824009956988312531e-01,-4.210682262815115470e-03,-8.794202440304055290e-01
-1.795056195557106216e-01,-9.446393693298681116e-02,-9.581721237746491093e-01
-1.395468689307119148e-01,-4.737449178354001533e-02,-8.358068001221677923e-01
-1.152248796185188634e-01,1.315362210478567551e-01,-8.540231305884319335e-01
1.507238299318037870e-02,3.388704841848216333e-03,-7.712903872189061927e-01
-1.367154510172405024e-01,1.419646330162257532e-02,-6.838554139977267576e-01
-9.673274683921388728e-02,-7.712790507039091019e-03,-6.580739206363511729e-01
1.086392181052502626e-01,-1.281193583342571107e-01,-8.506411951976982078e-01
9.914377196838507211e-02,-1.384690672849949733e-01,-9.820658654326432924e-01
-6.060489143547379692e-02,-2.678706133617975715e-01,-8.129782087598842466e-01
-2.076497443062489956e-01,3.759324794023141680e-02,-8.389134830785179853e-01
-1.345750616652321707e-01,-6.704889416768294690e-03,-7.895226412157690943e-01
6.189082761549595524e-02,-2.139440331188095235e-01,-8.851391212404450259e-01
1.437486153206354866e-01,-9.012704895996799526e-02,-7.959892436917834768e-01
-1.240328864138373344e-01,1.888525768119408976e-01,-8.229402709305136954e-01
-7.433696027392300287e-02,-1.598717718994147330e-01,-9.030260408573609343e-01
-1.271759083351371028e-02,-2.690816598940587098e-02,-1.046295734367851837e+00
9.090377436410053413e-02,-5.967969207574550482e-03,-7.913868095447352813e-01
5.391501217729639805e-02,-1.734085758897177532e-02,-8.201166459985030910e-01
6.434511315084004424e-02,1.959988148688021278e-02,-9.576573574604740902e-01
-1.118525546412992011e-01,-1.075696874339723136e-01,-5.983829256804794605e-01
1.365525620982941113e-01,-2.108732364813684893e-04,-6.348086813711951715e-01
1.299912376864376662e-01,1.572211871479823123e-02,-8.339659759753175194e-01
-6.364823764691360242e-02,5.812068533419754296e-02,-7.288785899850677152e-01
2.494955817776484206e-03,9.876490304060710212e-02,-8.896110812040788351e-01
2.572382050443308352e-02,-8.665769972987454051e-02,-7.392122181035077899e-01
-1.881700306141289095e-02,1.016972804449478435e-01,-9.490170053710929032e-01
1.475320418475759288e-01,-1.582790752422746569e-02,-6.875217810844683752e-01
-9.532758037652516725e-02,5.809050954409671064e-02,-1.024591383662731170e+00
-2.721669632434173258e-01,2.470372192594456635e-03,-5.833659837841806972e-01
1.257419358472822157e-01,-4.008792529913746822e-02,-7.691937934064461135e-01
-4.871778386072869033e-02,-2.669945724080311500e-01,-8.078639725688515627e-01
-5.581873658178377468e-02,3.188298733065489388e-02,-1.064797100322993240e+00
-5.734492713005743397e-02,1.054253344581940061e-01,-5.942729379252454924e-01
-2.714028743117448683e-01,-8.807405535563245236e-02,-8.889814356353915592e-01
6.140352501566357507e-02,1.164478730492726766e-02,-6.989399350360516738e-01
-1.172140538026345130e-01,1.059399127397019913e-01,-8.883161907349131914e-01
1.124646294841574329e-01,2.049819837069742634e-02,-5.188175839656750110e-01
1.138642049826042377e-02,1.163966496313067062e-01,-5.825736394099564341e-01
-1.556764385353316682e-01,-5.997712489776348826e-02,-7.240960009889404470e-01
1.915518558892019552e-01,2.033503019978672721e-01,-5.616514627655966319e-01
-5.318642304222401945e-02,-3.958014414337528430e-01,-6.888571299890696720e-01
1.134369876057890886e-01,3.323418504804843271e-02,-7.709779837810083469e-01
1.232242692330821204e-01,9.503611556815826089e-02,-4.987622367989009708e-01
6.206580715008307159e-02,3.210871995034817600e-02,-7.627743560366124775e-01
1.596188108418380158e-01,-9.610933623491776934e-02,-6.689617319924546779e-01
-1.512564298075237124e-01,1.861639631772711856e-01,-7.117133675107545354e-01
1.594016090714936995e-01,8.020233135961736537e-03,-7.293419637098349506e-01
2.121511305586978591e-01,2.679921875622295543e-02,-6.708757598924036669e-01
7.784590598155344265e-02,8.788231319015628318e-02,-8.538851819049843028e-01
-1.928689303674735733e-01,2.018115782226128918e-01,-6.138435191473267105e-01
5.427818536897850016e-02,-7.482337711362238575e-02,-6.049464472969864337e-01
-1.177357255014791458e-02,-1.711414664451444967e-01,-7.718848876521305913e-01
1.974147307491716172e-02,-4.067136906190218365e-02,-5.430377310257897827e-01
-2.241320362588115900e-01,-8.191620178015975029e-02,-8.617781107141090358e-01
1.668699563477463177e-01,-7.628187276756753787e-02,-6.469202471498743945e-01
1.487503158114467372e-01,1.800413592284063891e-01,-7.406140608946929493e-01
3.878439866395352875e-02,2.294316574596031930e-02,-5.678731780303046817e-01
5.450355922269534137e-02,1.718769451464469689e-01,-5.753182600073488695e-01
-3.627434210902590744e-02,2.015445507874218944e-01,-7.495389407027697182e-01
-7.386720605572037746e-02,-1.383237603600879356e-02,-6.347727078463771822e-01
2.861661245350027166e-02,3.482979630517551439e-01,-6.678667917819206545e-01
-7.879531634935695028e-02,1.478813163315487178e-01,-3.050539619696453486e-01
1.962772999555870146e-02,-2.200600731293889667e-01,-4.818701726560554177e-01
1.983022793224106795e-01,1.830001917210769546e-01,-9.102009217385282902e-01
2.611951865420275021e-01,2.417832952525233725e-01,-5.382606952735270456e-01
-4.055295505291495184e-02,5.286003668799384853e-02,-7.259035169185295011e-01
-2.116460445081221053e-02,2.001366676813055023e-01,-6.779980902573655710e-01
-7.301241582398228583e-03,6.922848092394336128e-02,-6.491585041891417829e-01
-1.306401284547039354e-01,6.176252972861011326e-02,-7.548737009457086033e-01
-5.240857789888170304e-02,4.184996088538129265e-04,-6.431432966675946217e-01
2.735701937008075957e-01,1.942248219129050213e-01,-5.820166296021693775e-01
-8.058120379648814335e-02,-8.512105719237868240e-02,-7.984097643804927147e-01
-8.097752429327291501e-02,-1.513090911206277644e-01,-5.941769617237163681e-01
2.253947847110474856e-01,-4.427372414257588901e-02,-7.065061463770254679e-01
-8.967482701677295664e-02,-2.212639271467948254e-01,-4.051501020736196224e-01
-1.271685223336440351e-01,1.644055805779936208e-01,-5.670086123004330902e-01
-9.018161779318714655e-02,7.457691431690498252e-02,-4.183421589008482488e-01
-1.721180193502101496e-01,5.311637308837691140e-02,-7.611426437062575046e-01
-1.008941115918695342e-01,-2.421579071376903924e-01,-5.799372128902705592e-01
-1.319759731026314276e-01,7.595723085778968708e-02,-5.394991798558764762e-01
-3.709988937691439947e-02,-3.708551426491438902e-02,-7.474330804904611991e-01
5.161481174657799736e-02,-9.067927249766839781e-02,-5.199805750924383352e-01
-1.096611526256617009e-01,1.208136616089405951e-01,-6.630020052653697871e-01
9.303443334102673434e-02,-8.125198644408732074e-02,-4.634097756339933261e-01
1.938297084235956341e-02,-1.158701893588715420e-01,-7.468422787980993904e-01
-3.322298138244144106e-01,1.562947956033915869e-02,-5.360868756513373912e-01
1.917749855680216386e-01,1.728861841702959007e-02,-6.096777851671330017e-01
5.905460716915648944e-02,2.007183879506596880e-01,-5.384011271280599864e-01
1.372687965170004964e-01,1.411393176594591681e-01,-4.740714094755171248e-01
8.639460323779860063e-02,-1.616045767162168495e-02,-5.261672729371105195e-01
2.135914921736112859e-01,2.409507490145415196e-02,-5.898069841928577084e-01
4.068276043328182545e-02,-1.035963211719178982e-02,-4.877629370690345634e-01
8.561801747199856982e-02,-2.857401790081411444e-02,-4.121880852141793228e-01
9.463379969664727220e-02,-2.506887057698541435e-02,-4.540795786152367897e-01
2.747377154396986598e-01,6.689998385723908148e-02,-5.047755516695057176e-01
-2.697544364057624100e-01,1.360822055052342827e-01,-3.425280738674005288e-01
-6.669534799633235200e-02,-5.410006596544817553e-02,-5.312372930875384203e-01
-4.227867075539278041e-02,2.026578163290660983e-01,-6.069080871756188378e-01
-1.194255711967988215e-01,2.216475020122129214e-01,-3.968286025508804826e-01
1.398353582380907900e-01,-5.267176441791482366e-02,-6.155389546040850313e-01
2.590742053530709077e-01,-2.495849139019208629e-01,-4.648044072801715276e-01
-2.365751825278719633e-03,-3.840016341950758250e-02,-4.269676207224266107e-01
-7.715560704749171127e-03,-1.910668147506686398e-01,-3.945839987801766369e-01
5.264536655493313316e-02,2.648569047118754516e-01,-6.142917568898732528e-01
2.845874348318056524e-01,2.784158042563712465e-01,-5.632096876391533558e-01
1.106961810900787962e-01,1.605275920483998642e-01,-5.707893786462682195e-01
-3.855529635559092755e-02,-3.767246033802607724e-02,-6.171745790645571939e-01
-1.623848667109327806e-02,5.030907877723161947e-02,-5.878072786992165621e-01
1.770833926841357542e-01,-1.810820561067732204e-01,-5.364135290175158222e-01
6.342193795341807827e-02,3.527445272496717438e-02,-5.898650187250447097e-01
-1.480586004084620821e-01,-7.014798574294757449e-02,-4.618535824136484891e-01
-5.635377468079184188e-02,-1.240400689694093062e-01,-5.557396670707523967e-01
-1.168412093130538343e-01,1.180001123186075673e-03,-3.830333826717231549e-01
1.722295569593852160e-01,-4.541870513052985447e-02,-7.311801858507099849e-01
1.358910568012791087e-01,-1.091907809133068619e-01,-3.090833809533150567e-01
8.664640949642275769e-02,2.421330163940378297e-02,-4.796200918633299892e-01
1.434990985925864992e-01,6.539749398759685250e-02,-6.130359122746152911e-01
1.285360764768680129e-02,1.454587405737207684e-01,-4.820759284919414189e-01
2.165587469057220493e-01,5.351477314002443808e-02,-4.727833522696335833e-01
5.269579248765982049e-02,-1.516118801788190196e-01,-5.251400402198731499e-01
-3.720694486182759414e-02,-2.487952337600391473e-01,-4.899078345214077368e-01
-3.558676713920812858e-03,-5.467693784819543240e-02,-3.675868961319634920e-01
7.662065483557914218e-03,1.358448585575403877e-01,-2.566925870957443845e-01
8.182386742083820608e-02,1.668327965304095689e-02,-5.122954799412013926e-01
-2.336013210166769730e-02,-2.452803921419141261e-02,-4.183776929468395189e-01
1.161614802597449453e-01,1.669546089414576939e-01,-4.181936091559147473e-01
-8.471356643010122256e-02,1.702141791041330288e-01,-3.603983221144650417e-01
9.299929026838030244e-02,3.681005907002739969e-02,-4.427840646327546037e-01
