mag_x (uT),mag_y (uT),mag_z (uT)
-3.637330037525242865e+00,-3.249020114077483612e+01,3.777322837376399178e+01
-3.547839412264475190e+00,-3.239606287513418437e+01,3.772135314824918595e+01
-3.472214100074261456e+00,-3.268285276307467768e+01,3.754724826260292048e+01
-3.301530977791844457e+00,-3.261569272735510339e+01,3.779427051453529174e+01
-3.477364128597248083e+00,-3.247849993171988814e+01,3.785272285748418142e+01
-3.553469295023608865e+00,-3.250489579030418952e+01,3.767762240699669718e+01
-3.631712014092860041e+00,-3.258448860937807012e+01,3.767858656323049615e+01
-3.492298185697487511e+00,-3.250109017758749275e+01,3.765605622831826338e+01
-3.545291789160724072e+00,-3.249603335328576037e+01,3.762008520619962582e+01
-3.689159946535067736e+00,-3.259449513119589170e+01,3.773675389775880973e+01
-3.485036026813670862e+00,-3.259827194324144983e+01,3.758074218906138952e+01
-3.611672535323329214e+00,-3.228269920108915159e+01,3.759307930246419005e+01
-3.501067854316536110e+00,-3.244846594283795582e+01,3.764756482175933883e+01
-3.618411700816984933e+00,-3.258680687908805851e+01,3.775074892811081639e+01
-3.450112902604771659e+00,-3.266234132752416741e+01,3.780749185831503922e+01
-3.500175284429377864e+00,-3.246530587318990513e+01,3.783705449694323164e+01
-3.696588419394562841e+00,-3.264126040441941257e+01,3.770324262691372041e+01
-3.346308696791096882e+00,-3.229145203849581236e+01,3.785340401953072842e+01
-3.682629130727467892e+00,-3.259048586365882016e+01,3.780824030778425282e+01
-3.425711971877356099e+00,-3.236800019131891304e+01,3.749943385968367693e+01
-3.730027696140106208e+00,-3.261029930158755974e+01,3.760357622237754072e+01
-3.655014173714254078e+00,-3.267405051891453382e+01,3.763877554376806245e+01
-3.616015104900534904e+00,-3.256611550200342009e+01,3.766515365278878846e+01
-3.586472627675252767e+00,-3.273055583814200986e+01,3.766015329402325307e+01
-3.530498564169540554e+00,-3.251517941038141402e+01,3.763724894583998548e+01
-3.532578679191895610e+00,-3.259023590743696275e+01,3.760467077594537955e+01
-3.654863182643897979e+00,-3.257369261069649014e+01,3.777139675208803027e+01
-3.704563323806296271e+00,-3.265212874968340628e+01,3.775139855346210283e+01
-3.556181966030699915e+00,-3.259754430385633839e+01,3.773951132614373449e+01
-3.663203927060225684e+00,-3.256902432600607966e+01,3.763102220841398804e+01
-3.215897371210934885e+00,-3.255482081156660001e+01,3.765754059103223739e+01
-3.506057698846908544e+00,-3.259960679954463814e+01,3.769496374068628342e+01
-3.764037306126061466e+00,-3.231684884172024397e+01,3.757706120052920085e+01
-3.540677687744699931e+00,-3.264461657824550400e+01,3.768189150052212000e+01
-3.573276841326257447e+00,-3.260013730459495207e+01,3.789777657170566272e+01
-3.465710229456935298e+00,-3.251481001505767665e+01,3.759022736657774999e+01
-3.547801829123677475e+00,-3.252594340883927515e+01,3.789460393802292515e+01
-3.662414425731662870e+00,-3.230579076988944109e+01,3.788787711446155271e+01
-3.646372559459526652e+00,-3.252298401655282589e+01,3.763408420049208303e+01
-3.572804683237873924e+00,-3.237647368628628186e+01,3.754524995011293953e+01
-3.536783496373864466e+00,-3.259484264605138293e+01,3.774232716022171275e+01
-3.614180910243050882e+00,-3.246115227789743329e+01,3.756384947833537069e+01
-3.620247100639543358e+00,-3.236337487944998514e+01,3.752543047332369497e+01
-3.545106043397226347e+00,-3.239024157671455839e+01,3.752699225294306729e+01
-3.643273670951657106e+00,-3.238896020748374127e+01,3.770634184830051794e+01
-3.516834203232606093e+00,-3.248278166001223610e+01,3.751477552202089782e+01
-3.602567349103286354e+00,-3.274863429141353066e+01,3.766607801233601549e+01
-3.615941099654069291e+00,-3.269273962013707546e+01,3.758300232704071675e+01
-3.581210612211376265e+00,-3.243638003059800923e+01,3.767707568161178955e+01
-3.571004199978047300e+00,-3.247931737453372847e+01,3.772004302184161872e+01
-3.583952469011969288e+00,-3.239585973382903461e+01,3.769141426447586696e+01
-3.541883647756876474e+00,-3.258915919469009026e+01,3.762493177614599915e+01
-3.594967936348077320e+00,-3.245197012591443553e+01,3.771972032435080280e+01
-3.709115946641333483e+00,-3.255423322209723125e+01,3.759428633549259757e+01
-3.492405145974320835e+00,-3.268603309016273073e+01,3.758146087578956696e+01
-3.497441335215096814e+00,-3.254918236256090580e+01,3.761544192213045790e+01
-3.569960480323155050e+00,-3.259794529762148585e+01,3.777502725983230647e+01
-3.504594233956072724e+00,-3.242343868735948575e+01,3.763761239700499317e+01
-3.573411189849089009e+00,-3.241400313300033531e+01,3.764838118728084027e+01
-3.835071673411032389e+00,-3.260112014998615848e+01,3.767797251308438433e+01
-3.439891154177140198e+00,-3.252808143419926523e+01,3.769154070360327324e+01
-3.489688905719080747e+00,-3.252513179537233157e+01,3.768287316506149409e+01
-3.493701011009052948e+00,-3.250036926646967572e+01,3.765339550739917485e+01
-3.547702927937380846e+00,-3.264635484081087213e+01,3.773582430705152291e+01
-3.563212293424573573e+00,-3.254777183021592890e+01,3.786264600839015770e+01
-3.510367023303592404e+00,-3.270921460674597370e+01,3.763383457269549126e+01
-3.593626039493506230e+00,-3.230620461884582539e+01,3.776673971736390456e+01
-3.536065090221559792e+00,-3.261307891853579122e+01,3.773617083436204211e+01
-3.660029588488324048e+00,-3.265499459045101105e+01,3.769980939327489722e+01
-3.724066378727218574e+00,-3.276164289332584900e+01,3.777553158764110464e+01
-3.462352947923355906e+00,-3.261559917201955727e+01,3.777034973282325581e+01
-3.488497258067409845e+00,-3.248601981278627449e+01,3.771740347176200459e+01
-3.610319288392095149e+00,-3.241580741076100480e+01,3.757570105378036374e+01
-3.528083744162655577e+00,-3.251007316733257113e+01,3.768879659566841411e+01
-3.512073216330881209e+00,-3.251748031737643174e+01,3.778445423521335300e+01
-3.528238447699853619e+00,-3.249763453346488262e+01,3.761472662874371764e+01
-3.651142206184285754e+00,-3.236909895581823093e+01,3.751934125954779375e+01
-3.593172366315145361e+00,-3.248925774804326494e+01,3.760329361572316742e+01
-3.324234121472939840e+00,-3.256001682060126257e+01,3.774232245691715804e+01
-3.407238114849410859e+00,-3.261212321420645566e+01,3.769355910287084299e+01
-3.470281528657626957e+00,-3.247194725705377749e+01,3.777181873787257160e+01
-3.636768461115444051e+00,-3.253902737964847347e+01,3.781517085037540227e+01
-3.590733401733405827e+00,-3.263157954439768815e+01,3.760370344124356734e+01
-3.495124715739430066e+00,-3.248781811667074493e+01,3.778108264569667796e+01
-3.581762702352533800e+00,-3.253933782623779791e+01,3.761378639129597445e+01
-3.656267428135715480e+00,-3.255613886062629803e+01,3.758832115365223103e+01
-3.384257999064395506e+00,-3.252199013868341382e+01,3.770576329950613115e+01
-3.551573455809720947e+00,-3.240429353463859741e+01,3.779557852078315250e+01
-3.510843162707918630e+00,-3.241317725153840001e+01,3.778955171071811492e+01
-3.632083932745534760e+00,-3.240654327426437220e+01,3.763435240585257446e+01
-3.679618911175275286e+00,-3.247010338039675759e+01,3.770782549732539479e+01
-3.630360208577983805e+00,-3.248546290078697751e+01,3.779373113366199277e+01
-3.607283898723201432e+00,-3.237964756268394240e+01,3.781235859432284485e+01
-3.711603425100615361e+00,-3.262707356554282256e+01,3.764204573410328436e+01
-3.507059952896351973e+00,-3.253986308019617013e+01,3.773909240332616832e+01
-3.587946283815639958e+00,-3.242010404570108051e+01,3.751911797087489475e+01
-3.600649714530273826e+00,-3.238262365683473831e+01,3.767893638046968618e+01
-3.639824630399033811e+00,-3.250962710460348859e+01,3.765837314694336158e+01
-3.480328001708121288e+00,-3.246343579454357808e+01,3.769430955714107512e+01
-3.550563314126290226e+00,-3.240643438965214784e+01,3.776896100740032125e+01
-3.663199636735139375e+00,-3.255209778871910942e+01,3.760419969660814843e+01
-3.747848561992883631e+00,-3.256127918423656098e+01,3.772617076800255376e+01
-3.533874092016630719e+00,-3.248671658563277731e+01,3.769865348675450889e+01
-3.659631042409327684e+00,-3.238618506281613918e+01,3.759003773142039506e+01
-3.783800982365150389e+00,-3.249525290891590856e+01,3.768097951690693748e+01
-3.508847462806844231e+00,-3.249760876398762122e+01,3.749863200145513531e+01
-3.781945352926621595e+00,-3.259454016078681349e+01,3.774998638426745146e+01
-3.558456564011481582e+00,-3.240973507593135849e+01,3.765513660893319070e+01
-3.600447657357913389e+00,-3.252659248847108131e+01,3.773072123163084512e+01
-3.570167450993558589e+00,-3.265727160117531724e+01,3.762358695623518656e+01
-3.515067627742986200e+00,-3.243444390495421459e+01,3.745669921775061084e+01
-3.617446368036576043e+00,-3.252504811787810723e+01,3.766725568649366807e+01
-3.486730695534921765e+00,-3.259356831425336054e+01,3.766176970116918454e+01
-3.570329971519088375e+00,-3.266212680995434425e+01,3.776211577056201207e+01
-3.592057064280525402e+00,-3.255942601664295211e+01,3.768647187052670944e+01
-3.576608402983749713e+00,-3.261179900328405523e+01,3.764215690914012669e+01
-3.537288327897041729e+00,-3.258564469926036367e+01,3.769786432625329553e+01
-3.594464933177742960e+00,-3.253519597696207910e+01,3.767300041956654155e+01
-3.425090468155566281e+00,-3.249665965455533012e+01,3.757488671071898523e+01
-3.722870228234869128e+00,-3.244594763341017796e+01,3.765607281768536296e+01
-3.513457178493361255e+00,-3.257265783451212826e+01,3.778485031662152949e+01
-3.693603993063302671e+00,-3.243852827500840874e+01,3.757425483997504756e+01
-3.578413765743279296e+00,-3.281962232786559497e+01,3.752917984842783738e+01
-3.685199138510323991e+00,-3.274294914089700370e+01,3.784574316114822068e+01
-3.651129632204048292e+00,-3.244470378700725632e+01,3.749491897713237165e+01
-3.618102210574434263e+00,-3.261056023233581413e+01,3.764769912428295839e+01
-3.649505979403922851e+00,-3.257297175444622894e+01,3.753498102193699992e+01
-3.572662994974045159e+00,-3.256642034454475265e+01,3.761091872344121612e+01
-3.590997625812371474e+00,-3.237968237845583985e+01,3.764113582492527144e+01
-3.392065933661212451e+00,-3.257388018828216758e+01,3.771211219354499633e+01
-3.545334448172295261e+00,-3.275955543355656374e+01,3.750151434200342493e+01
-3.505132494069860716e+00,-3.252142179042391490e+01,3.762354172807200570e+01
-3.546471414298633551e+00,-3.262041175868645126e+01,3.770588283497054505e+01
-3.384238908712851490e+00,-3.258903056390980169e+01,3.780668968286619247e+01
-3.634548767668023039e+00,-3.264400550978636062e+01,3.755466698714138118e+01
-3.532915698714453434e+00,-3.254866839008493429e+01,3.769679618282629008e+01
-3.603963855373897740e+00,-3.242547234667268441e+01,3.758015989108625377e+01
-3.573049086328038193e+00,-3.250477083308841486e+01,3.784674482394292738e+01
-3.687678008757357073e+00,-3.246804755588977542e+01,3.749572144857619094e+01
-3.487780907275847664e+00,-3.272450799117368803e+01,3.777971834465860468e+01
-3.693766356036094489e+00,-3.241773757909391662e+01,3.769852659519328597e+01
-3.612206885457410088e+00,-3.246248162441405327e+01,3.770169916341713190e+01
-3.420932922516280783e+00,-3.255217046683539195e+01,3.762257413937326334e+01
-3.569103970856488672e+00,-3.246540909320093959e+01,3.778206481486299140e+01
-3.420829902551941526e+00,-3.260551775453477319e+01,3.761095675367840130e+01
-3.634671870193027399e+00,-3.241229096312216740e+01,3.767850135338780859e+01
-3.565201667571170852e+00,-3.239555073558982912e+01,3.755228221916083697e+01
-3.591810983444447825e+00,-3.239472348201441321e+01,3.770883359900786047e+01
-3.530448182775910215e+00,-3.250121689297517946e+01,3.761019696329800865e+01
-3.758963317529543602e+00,-3.241135722366311711e+01,3.783150649431824775e+01
-3.454845430862035993e+00,-3.267324471428052135e+01,3.778074313504013304e+01
-3.652808697949497141e+00,-3.265769247549440024e+01,3.754591766902947825e+01
-3.546235024460199003e+00,-3.245729551715472638e+01,3.766301884914680898e+01
-3.583996076802963948e+00,-3.247779732179499490e+01,3.776684323417503464e+01
-3.722013508699986151e+00,-3.243592021512479562e+01,3.780699943798740748e+01
-3.695911001005620644e+00,-3.269308883534017696e+01,3.789545163518857152e+01
-3.673349921488000991e+00,-3.246482123817764176e+01,3.781459261676796757e+01
-3.499225834552659897e+00,-3.252721239050618607e+01,3.759503574654734592e+01
-3.617328266025185535e+00,-3.265681090294203415e+01,3.754439296151250716e+01
-3.631129529527229227e+00,-3.263082355299678028e+01,3.766793537218001831e+01
-3.554592878044612547e+00,-3.242748421202751530e+01,3.770721530534370203e+01
-3.541726844257115481e+00,-3.252395233985120626e+01,3.770172052819599884e+01
-3.622581728254573363e+00,-3.258345173646775805e+01,3.783752512530081447e+01
-3.522334276331188452e+00,-3.259837667821428653e+01,3.766752005759183675e+01
-3.435823339223978312e+00,-3.265851713725254513e+01,3.790454088999954507e+01
-3.677820873246556488e+00,-3.265153557494385694e+01,3.762582995701183108e+01
-3.445642863122928556e+00,-3.247569850023651838e+01,3.766636108905217384e+01
-3.450798055429102451e+00,-3.260006874479951477e+01,3.783914449070582009e+01
-3.601499000938761963e+00,-3.254260063543713244e+01,3.760752561002396988e+01
-3.434348762274878286e+00,-3.245675024752959814e+01,3.755944007043792254e+01
-3.543031257133376855e+00,-3.256346213052258776e+01,3.774723132235239831e+01
-3.542443080843222791e+00,-3.264204581194008625e+01,3.756586030787733677e+01
-3.683003186764673309e+00,-3.274124676976162363e+01,3.778757790295222208e+01
-3.490236744598024465e+00,-3.240049471120492797e+01,3.756816823493782209e+01
-3.467741519133415551e+00,-3.244020221109914104e+01,3.796803180719407322e+01
-3.596017349680720621e+00,-3.266568938183931436e+01,3.771820531278694233e+01
-3.642764763858227894e+00,-3.243731959831733747e+01,3.765537280823137678e+01
-3.589060531701508960e+00,-3.269923213822463737e+01,3.771992288105656144e+01
-3.695478281916517727e+00,-3.242533529477346121e+01,3.763193902300194793e+01
-3.606979957471745823e+00,-3.262044771322852910e+01,3.760582999506625157e+01
-3.548156601740079630e+00,-3.252738933465482063e+01,3.766307842879616175e+01
-3.496470179547912061e+00,-3.264965664106546939e+01,3.761951461084169779e+01
-3.743867499617383299e+00,-3.243362499869239457e+01,3.764799885132993040e+01
-3.775380368413465249e+00,-3.244895713107653989e+01,3.778993074820566989e+01
-3.505296011684523982e+00,-3.253947102946801806e+01,3.764204063597694727e+01
-3.524199564218014835e+00,-3.264769107611735421e+01,3.758149397089894705e+01
-3.495038531904863799e+00,-3.226958526208122890e+01,3.765286967689596764e+01
-3.545575107301304651e+00,-3.247039575983581727e+01,3.768344286392012066e+01
-3.552006754061371563e+00,-3.261668461921011897e+01,3.781195609122255519e+01
-3.594660415067795878e+00,-3.245138658501443985e+01,3.767933993316015773e+01
-3.402449097181522220e+00,-3.242466310061522705e+01,3.763964409531122612e+01
-3.532897179890602590e+00,-3.269788936082173336e+01,3.748413070578318695e+01
-3.612717418656206991e+00,-3.255991579838988059e+01,3.758266957264512342e+01
-3.713835872509590352e+00,-3.262794349764300250e+01,3.770376813739799360e+01
-3.515971946407148607e+00,-3.244647842522340397e+01,3.780803396013732254e+01
-3.562010624652792057e+00,-3.257542402200012788e+01,3.770403555392119443e+01
-3.513097666197675384e+00,-3.257249746210141694e+01,3.764652710058843610e+01
-3.705656011208160905e+00,-3.260253018808942471e+01,3.769493417572535776e+01
-3.777948542774348883e+00,-3.230284259532733415e+01,3.777617335108576668e+01
-3.623148474272044339e+00,-3.249488827244437061e+01,3.766817962525961860e+01
-3.567151206210803505e+00,-3.255064581734264095e+01,3.762917309530400445e+01
-3.631572764977643697e+00,-3.263946051528569114e+01,3.770839237049123227e+01
-3.588525812729130848e+00,-3.265857451384801635e+01,3.769055301943616598e+01
-3.710580364326015346e+00,-3.266219293754650010e+01,3.784316434854942912e+01
-3.546297045590022456e+00,-3.264060325119790207e+01,3.786876117910333051e+01
-3.563920929286147121e+00,-3.248744880637133292e+01,3.778473791856622910e+01
-3.396676530858080856e+00,-3.243140677283311391e+01,3.777340932668805351e+01
-3.463328501673508697e+00,-3.242370127526532997e+01,3.760004145914194851e+01
-3.501365359096682006e+00,-3.253544224957385467e+01,3.787092966021931062e+01
-3.548548684919973883e+00,-3.245259730264795195e+01,3.766571995691488439e+01
-3.630211733545430697e+00,-3.245902796375375488e+01,3.776549291467457437e+01
-3.558843210680649793e+00,-3.262702999821996031e+01,3.764980809654123561e+01
-3.642071039657419185e+00,-3.267537548480817833e+01,3.765885135735229028e+01
-3.652146496796647046e+00,-3.248647057574719810e+01,3.774782110624153830e+01
-3.687094664629033680e+00,-3.261706855765506674e+01,3.755812709851628739e+01
-3.699203219022115796e+00,-3.252808239786180877e+01,3.789902870002286761e+01
-3.583869683563093655e+00,-3.241164821843872090e+01,3.768955876213072287e+01
-3.506799477472670734e+00,-3.253965807762195084e+01,3.780519860221717465e+01
