ref_mag_x (uT),ref_mag_y (uT),ref_mag_z (uT)
6.715753831938625851e+00,-3.202993783326035526e+01,3.768088012852683732e+01
6.662464665247205708e+00,-3.204106477191501767e+01,3.768088012852683732e+01
6.609436939056483773e+00,-3.205204534007707906e+01,3.768088012852683732e+01
6.556669616560552249e+00,-3.206288119731276964e+01,3.768088012852683732e+01
6.504161660673794643e+00,-3.207357398584607466e+01,3.768088012852683732e+01
6.451912034125505180e+00,-3.208412533072434769e+01,3.768088012852683732e+01
6.399919699552512498e+00,-3.209453683998260942e+01,3.768088012852683732e+01
6.348183619589924831e+00,-3.210481010480658881e+01,3.768088012852683732e+01
6.296702756959946079e+00,-3.211494669969442839e+01,3.768088012852683732e+01
6.245476074558862223e+00,-3.212494818261710350e+01,3.768088012852683732e+01
6.194502535542176780e+00,-3.213481609517756254e+01,3.768088012852683732e+01
6.143781103407968125e+00,-3.214455196276856697e+01,3.768088012852683732e+01
6.093310742078458020e+00,-3.215415729472928064e+01,3.768088012852683732e+01
6.043090415979859742e+00,-3.216363358450058030e+01,3.768088012852683732e+01
5.993119090120509362e+00,-3.217298230977903017e+01,3.768088012852683732e+01
5.943395730167311264e+00,-3.218220493266970550e+01,3.768088012852683732e+01
5.893919302520527204e+00,-3.219130289983766602e+01,3.768088012852683732e+01
5.844688774386949781e+00,-3.220027764265824288e+01,3.768088012852683732e+01
5.795703113851464749e+00,-3.220913057736600393e+01,3.768088012852683732e+01
5.746961289947056351e+00,-3.221786310520253949e+01,3.768088012852683732e+01
5.698462272723257449e+00,-3.222647661256301177e+01,3.768088012852683732e+01
5.650205033313080882e+00,-3.223497247114141118e+01,3.768088012852683732e+01
5.602188543998432912e+00,-3.224335203807466854e+01,3.768088012852683732e+01
5.554411778274110922e+00,-3.225161665608548844e+01,3.768088012852683732e+01
5.506873710910305419e+00,-3.225976765362401721e+01,3.768088012852683732e+01
5.459573318013716481e+00,-3.226780634500823908e+01,3.768088012852683732e+01
5.412509577087255330e+00,-3.227573403056327095e+01,3.768088012852683732e+01
5.365681467088367462e+00,-3.228355199675937115e+01,3.768088012852683732e+01
5.319087968486032381e+00,-3.229126151634878994e+01,3.768088012852683732e+01
5.272728063316406200e+00,-3.229886384850149028e+01,3.768088012852683732e+01
5.226600735237197703e+00,-3.230636023893962516e+01,3.768088012852683732e+01
5.180704969580732566e+00,-3.231375192007085673e+01,3.768088012852683732e+01
5.135039753405767016e+00,-3.232104011112055275e+01,3.768088012852683732e+01
5.089604075548068707e+00,-3.232822601826283204e+01,3.768088012852683732e+01
5.044396926669778125e+00,-3.233531083475038770e+01,3.768088012852683732e+01
4.999417299307587825e+00,-3.234229574104325877e+01,3.768088012852683732e+01
4.954664187919711971e+00,-3.234918190493643664e+01,3.768088012852683732e+01
4.910136588931741208e+00,-3.235597048168629897e+01,3.768088012852683732e+01
4.865833500781342025e+00,-3.236266261413599210e+01,3.768088012852683732e+01
4.821753923961845878e+00,-3.236925943283966944e+01,3.768088012852683732e+01
4.777896861064748535e+00,-3.237576205618562142e+01,3.768088012852683732e+01
4.734261316821121390e+00,-3.238217159051833249e+01,3.768088012852683732e+01
4.690846298141973847e+00,-3.238848913025936582e+01,3.768088012852683732e+01
4.647650814157586296e+00,-3.239471575802728864e+01,3.768088012852683732e+01
4.604673876255791498e+00,-3.240085254475642529e+01,3.768088012852683732e+01
4.561914498119290506e+00,-3.240690054981454438e+01,3.768088012852683732e+01
4.519371695761967622e+00,-3.241286082111955125e+01,3.768088012852683732e+01
4.477044487564226571e+00,-3.241873439525503642e+01,3.768088012852683732e+01
4.434931894307393208e+00,-3.242452229758484350e+01,3.768088012852683732e+01
4.393032939207181187e+00,-3.243022554236652155e+01,3.768088012852683732e+01
4.351346647946234825e+00,-3.243584513286386084e+01,3.768088012852683732e+01
4.309872048705766900e+00,-3.244138206145826331e+01,3.768088012852683732e+01
4.268608172196334039e+00,-3.244683730975917513e+01,3.768088012852683732e+01
4.227554051687725689e+00,-3.245221184871348186e+01,3.768088012852683732e+01
4.186708723037981805e+00,-3.245750663871393016e+01,3.768088012852683732e+01
4.146071224721629811e+00,-3.246272262970646949e+01,3.768088012852683732e+01
4.105640597857020957e+00,-3.246786076129669141e+01,3.768088012852683732e+01
4.065415886232944587e+00,-3.247292196285523858e+01,3.768088012852683732e+01
4.025396136334364883e+00,-3.247790715362222613e+01,3.768088012852683732e+01
3.985580397367441741e+00,-3.248281724281072513e+01,3.768088012852683732e+01
3.945967721283758056e+00,-3.248765312970925834e+01,3.768088012852683732e+01
3.906557162803794281e+00,-3.249241570378335808e+01,3.768088012852683732e+01
3.867347779439682220e+00,-3.249710584477615072e+01,3.768088012852683732e+01
3.828338631517222534e+00,-3.250172442280799601e+01,3.768088012852683732e+01
3.789528782197192580e+00,-3.250627229847526678e+01,3.768088012852683732e+01
3.750917297495950375e+00,-3.251075032294804856e+01,3.768088012852683732e+01
3.712503246305386639e+00,-3.251515933806711445e+01,3.768088012852683732e+01
3.674285700412145861e+00,-3.251950017643979862e+01,3.768088012852683732e+01
3.636263734516262947e+00,-3.252377366153508120e+01,3.768088012852683732e+01
3.598436426249076003e+00,-3.252798060777774225e+01,3.768088012852683732e+01
3.560802856190560028e+00,-3.253212182064161340e+01,3.768088012852683732e+01
3.523362107886005568e+00,-3.253619809674194840e+01,3.768088012852683732e+01
3.486113267862104514e+00,-3.254021022392690554e+01,3.768088012852683732e+01
3.449055425642435058e+00,-3.254415898136819152e+01,3.768088012852683732e+01
3.412187673762325790e+00,-3.254804513965078883e+01,3.768088012852683732e+01
3.375509107783194906e+00,-3.255186946086190858e+01,3.768088012852683732e+01
3.339018826306273890e+00,-3.255563269867894149e+01,3.768088012852683732e+01
3.302715930985797410e+00,-3.255933559845676228e+01,3.768088012852683732e+01
3.266599526541660747e+00,-3.256297889731403217e+01,3.768088012852683732e+01
3.230668720771503910e+00,-3.256656332421874822e+01,3.768088012852683732e+01
3.194922624562313462e+00,-3.257008960007296849e+01,3.768088012852683732e+01
3.159360351901465247e+00,-3.257355843779666316e+01,3.768088012852683732e+01
3.123981019887313693e+00,-3.257697054241086221e+01,3.768088012852683732e+01
3.088783748739230894e+00,-3.258032661111987238e+01,3.768088012852683732e+01
3.053767661807203382e+00,-3.258362733339279060e+01,3.768088012852683732e+01
3.018931885580931951e+00,-3.258687339104419323e+01,3.768088012852683732e+01
2.984275549698454988e+00,-3.259006545831402946e+01,3.768088012852683732e+01
2.949797786954349021e+00,-3.259320420194676871e+01,3.768088012852683732e+01
2.915497733307434114e+00,-3.259629028126974504e+01,3.768088012852683732e+01
2.881374527888079573e+00,-3.259932434827076264e+01,3.768088012852683732e+01
2.847427313005055360e+00,-3.260230704767492682e+01,3.768088012852683732e+01
2.813655234151961171e+00,-3.260523901702072180e+01,3.768088012852683732e+01
2.780057440013258496e+00,-3.260812088673537801e+01,3.768088012852683732e+01
2.746633082469864373e+00,-3.261095328020945061e+01,3.768088012852683732e+01
2.713381316604372095e+00,-3.261373681387068046e+01,3.768088012852683732e+01
2.680301300705890899e+00,-3.261647209725717289e+01,3.768088012852683732e+01
2.647392196274463316e+00,-3.261915973308978778e+01,3.768088012852683732e+01
2.614653168025151242e+00,-3.262180031734387597e+01,3.768088012852683732e+01
2.582083383891720096e+00,-3.262439443932026961e+01,3.768088012852683732e+01
2.549682015029991256e+00,-3.262694268171557610e+01,3.768088012852683732e+01
2.517448235820814784e+00,-3.262944562069181131e+01,3.768088012852683732e+01
2.485381223872721090e+00,-3.263190382594527961e+01,3.768088012852683732e+01
2.453480160024222645e+00,-3.263431786077485697e+01,3.768088012852683732e+01
2.421744228345786176e+00,-3.263668828214951390e+01,3.768088012852683732e+01
2.390172616141483353e+00,-3.263901564077520590e+01,3.768088012852683732e+01
2.358764513950300845e+00,-3.264130048116113159e+01,3.768088012852683732e+01
2.327519115547195039e+00,-3.264354334168525895e+01,3.768088012852683732e+01
2.296435617943776375e+00,-3.264574475465922632e+01,3.768088012852683732e+01
2.265513221388737897e+00,-3.264790524639266778e+01,3.768088012852683732e+01
2.234751129367982259e+00,-3.265002533725677836e+01,3.768088012852683732e+01
2.204148548604446312e+00,-3.265210554174731783e+01,3.768088012852683732e+01
2.173704689057692541e+00,-3.265414636854697505e+01,3.768088012852683732e+01
2.143418763923151449e+00,-3.265614832058709283e+01,3.768088012852683732e+01
2.113289989631182753e+00,-3.265811189510878165e+01,3.768088012852683732e+01
2.083317585845797737e+00,-3.266003758372342958e+01,3.768088012852683732e+01
2.053500775463176442e+00,-3.266192587247257961e+01,3.768088012852683732e+01
2.023838784609925057e+00,-3.266377724188722453e+01,3.768088012852683732e+01
1.994330842641054868e+00,-3.266559216704653323e+01,3.768088012852683732e+01
1.964976182137766703e+00,-3.266737111763590917e+01,3.768088012852683732e+01
1.935774038904985783e+00,-3.266911455800451591e+01,3.768088012852683732e+01
1.906723651968638134e+00,-3.267082294722225555e+01,3.768088012852683732e+01
1.877824263572754004e+00,-3.267249673913609342e+01,3.768088012852683732e+01
1.849075119176310844e+00,-3.267413638242584994e+01,3.768088012852683732e+01
1.820475467449878870e+00,-3.267574232065943818e+01,3.768088012852683732e+01
1.792024560272053035e+00,-3.267731499234756853e+01,3.768088012852683732e+01
1.763721652725692923e+00,-3.267885483099779265e+01,3.768088012852683732e+01
1.735566003093942156e+00,-3.268036226516814224e+01,3.768088012852683732e+01
1.707556872856064611e+00,-3.268183771852010011e+01,3.768088012852683732e+01
1.679693526683094573e+00,-3.268328160987112341e+01,3.768088012852683732e+01
1.651975232433278817e+00,-3.268469435324657724e+01,3.768088012852683732e+01
1.624401261147378372e+00,-3.268607635793112820e+01,3.768088012852683732e+01
1.596970887043741127e+00,-3.268742802851970453e+01,3.768088012852683732e+01
1.569683387513238326e+00,-3.268874976496785933e+01,3.768088012852683732e+01
1.542538043114023871e+00,-3.269004196264157969e+01,3.768088012852683732e+01
1.515534137566108219e+00,-3.269130501236671194e+01,3.768088012852683732e+01
1.488670957745810153e+00,-3.269253930047779733e+01,3.768088012852683732e+01
1.461947793680013374e+00,-3.269374520886641022e+01,3.768088012852683732e+01
1.435363938540294315e+00,-3.269492311502902737e+01,3.768088012852683732e+01
1.408918688636873640e+00,-3.269607339211439978e+01,3.768088012852683732e+01
1.382611343412463611e+00,-3.269719640897042012e+01,3.768088012852683732e+01
1.356441205435928943e+00,-3.269829253019057802e+01,3.768088012852683732e+01
1.330407580395840839e+00,-3.269936211615979715e+01,3.768088012852683732e+01
1.304509777093884937e+00,-3.270040552309998105e+01,3.768088012852683732e+01
1.278747107438125807e+00,-3.270142310311494072e+01,3.768088012852683732e+01
1.253118886436176860e+00,-3.270241520423495984e+01,3.768088012852683732e+01
1.227624432188188175e+00,-3.270338217046084139e+01,3.768088012852683732e+01
1.202263065879790149e+00,-3.270432434180750647e+01,3.768088012852683732e+01
1.177034111774834857e+00,-3.270524205434718112e+01,3.768088012852683732e+01
1.151936897208096555e+00,-3.270613564025214259e+01,3.768088012852683732e+01
1.126970752577816981e+00,-3.270700542783693976e+01,3.768088012852683732e+01
1.102135011338134074e+00,-3.270785174160027253e+01,3.768088012852683732e+01
1.077429009991454079e+00,-3.270867490226637386e+01,3.768088012852683732e+01
1.052852088080675763e+00,-3.270947522682602937e+01,3.768088012852683732e+01
1.028403588181312056e+00,-3.271025302857709249e+01,3.768088012852683732e+01
1.004082855893559278e+00,-3.271100861716467989e+01,3.768088012852683732e+01
9.798892398342186061e-01,-3.271174229862081972e+01,3.768088012852683732e+01
9.558220916285713464e-01,-3.271245437540380863e+01,3.768088012852683732e+01
9.318807659021199896e-01,-3.271314514643712101e+01,3.768088012852683732e+01
9.080646202722914007e-01,-3.271381490714788498e+01,3.768088012852683732e+01
8.843730153400178873e-01,-3.271446394950495318e+01,3.768088012852683732e+01
8.608053146812517653e-01,-3.271509256205670368e+01,3.768088012852683732e+01
8.373608848383931047e-01,-3.271570102996822271e+01,3.768088012852683732e+01
8.140390953116694028e-01,-3.271628963505833809e+01,3.768088012852683732e+01
7.908393185504037914e-01,-3.271685865583607722e+01,3.768088012852683732e+01
7.677609299442290647e-01,-3.271740836753687631e+01,3.768088012852683732e+01
7.448033078142276553e-01,-3.271793904215835624e+01,3.768088012852683732e+01
7.219658334040162107e-01,-3.271845094849568625e+01,3.768088012852683732e+01
6.992478908707575602e-01,-3.271894435217667763e+01,3.768088012852683732e+01
6.766488672761072909e-01,-3.271941951569640850e+01,3.768088012852683732e+01
6.541681525770888239e-01,-3.271987669845158564e+01,3.768088012852683732e+01
6.318051396169452882e-01,-3.272031615677444449e+01,3.768088012852683732e+01
6.095592241159090152e-01,-3.272073814396637914e+01,3.768088012852683732e+01
5.874298046619035318e-01,-3.272114291033117439e+01,3.768088012852683732e+01
5.654162827012337855e-01,-3.272153070320790391e+01,3.768088012852683732e+01
5.435180625291768930e-01,-3.272190176700348019e+01,3.768088012852683732e+01
5.217345512805909857e-01,-3.272225634322488474e+01,3.768088012852683732e+01
5.000651589203874980e-01,-3.272259467051100756e+01,3.768088012852683732e+01
4.785092982340454215e-01,-3.272291698466420229e+01,3.768088012852683732e+01
4.570663848180349098e-01,-3.272322351868150747e+01,3.768088012852683732e+01
4.357358370702117401e-01,-3.272351450278551255e+01,3.768088012852683732e+01
4.145170761801550419e-01,-3.272379016445491118e+01,3.768088012852683732e+01
3.934095261195078019e-01,-3.272405072845474905e+01,3.768088012852683732e+01
3.724126136322479796e-01,-3.272429641686630220e+01,3.768088012852683732e+01
3.515257682249221527e-01,-3.272452744911674216e+01,3.768088012852683732e+01
3.307484221568797733e-01,-3.272474404200836773e+01,3.768088012852683732e+01
3.100800104304397564e-01,-3.272494640974760927e+01,3.768088012852683732e+01
2.895199707810496847e-01,-3.272513476397370624e+01,3.768088012852683732e+01
2.690677436674065448e-01,-3.272530931378707209e+01,3.768088012852683732e+01
2.487227722615486802e-01,-3.272547026577738194e+01,3.768088012852683732e+01
2.284845024389383916e-01,-3.272561782405134068e+01,3.768088012852683732e+01
2.083523827685087593e-01,-3.272575219026013116e+01,3.768088012852683732e+01
1.883258645026866795e-01,-3.272587356362669198e+01,3.768088012852683732e+01
1.684044015673856198e-01,-3.272598214097254754e+01,3.768088012852683732e+01
1.485874505520155819e-01,-3.272607811674443923e+01,3.768088012852683732e+01
1.288744706994343625e-01,-3.272616168304072204e+01,3.768088012852683732e+01
1.092649238958987440e-01,-3.272623302963735625e+01,3.768088012852683732e+01
8.975827466100078089e-02,-3.272629234401371434e+01,3.768088012852683732e+01
7.035399013758594777e-02,-3.272633981137813208e+01,3.768088012852683732e+01
5.105154008166062907e-02,-3.272637561469305467e+01,3.768088012852683732e+01
3.185039685227872980e-02,-3.272639993470014019e+01,3.768088012852683732e+01
1.275003540144064099e-02,-3.272641294994485150e+01,3.768088012852683732e+01
-6.250066736062441335e-03,-3.272641483680097707e+01,3.768088012852683732e+01
-2.515042945274907626e-02,-3.272640576949476099e+01,3.768088012852683732e+01
-4.395157007861195259e-02,-3.272638592012886249e+01,3.768088012852683732e+01
-6.265400339127329132e-02,-3.272635545870605966e+01,3.768088012852683732e+01
-8.125824162612120538e-02,-3.272631455315262627e+01,3.768088012852683732e+01
-9.976479448649051840e-02,-3.272626336934148128e+01,3.768088012852683732e+01
-1.181741691538133882e-01,-3.272620207111521751e+01,3.768088012852683732e+01
-1.364868702977920789e-01,-3.272613082030867560e+01,3.768088012852683732e+01
-1.547034000865613046e-01,-3.272604977677145399e+01,3.768088012852683732e+01
-1.728242581968640057e-01,-3.272595909839007788e+01,3.768088012852683732e+01
-1.908499418242186607e-01,-3.272585894110996207e+01,3.768088012852683732e+01
-2.087809456930813934e-01,-3.272574945895718912e+01,3.768088012852683732e+01
-2.266177620670233039e-01,-3.272563080405993929e+01,3.768088012852683732e+01
-2.443608807588762699e-01,-3.272550312666981398e+01,3.768088012852683732e+01
-2.620107891409013678e-01,-3.272536657518285352e+01,3.768088012852683732e+01
-2.795679721549456653e-01,-3.272522129616034192e+01,3.768088012852683732e+01
