q0 (),q1,q2,q3
7.082261822953197505e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.059856051729358484e-01
7.082203108557894033e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.059914951975901909e-01
7.082144701886393667e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.059973542552584469e-01
7.082086601328452247e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.060031825090026247e-01
7.082028805282226669e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.060089801210236438e-01
7.081971312154228260e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.060147472526655532e-01
7.081914120359280584e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.060204840644203061e-01
7.081857228320478370e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.060261907159322003e-01
7.081800634469140876e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.060318673660026523e-01
7.081744337244770815e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.060375141725943049e-01
7.081688335095014386e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.060431312928353575e-01
7.081632626475615755e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.060487188830248950e-01
7.081577209850375976e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.060542770986361072e-01
7.081522083691111913e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.060598060943215071e-01
7.081467246477615163e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.060653060239169276e-01
7.081412696697608755e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.060707770404458516e-01
7.081358432846707185e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.060762192961240746e-01
7.081304453428375334e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.060816329423634796e-01
7.081250756953887393e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.060870181297769221e-01
7.081197341942289114e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.060923750081816719e-01
7.081144206920352291e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.060977037266041867e-01
7.081091350422538122e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.061030044332846645e-01
7.081038770990957243e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.061082772756801518e-01
7.080986467175330867e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.061135224004695399e-01
7.080934437532946379e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.061187399535574505e-01
7.080882680628625137e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.061239300800786767e-01
7.080831195034678061e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.061290929244012915e-01
7.080779979330869001e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.061342286301318660e-01
7.080729032104374765e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.061393373401190221e-01
7.080678351949749594e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.061444191964570960e-01
7.080627937468882971e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.061494743404909125e-01
7.080577787270962986e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.061545029128188933e-01
7.080527899972439698e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.061595050532979423e-01
7.080478274196987387e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.061644809010465540e-01
7.080428908575463476e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.061694305944492545e-01
7.080379801745878554e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.061743542711601540e-01
7.080330952353347529e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.061792520681071661e-01
7.080282359050067420e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.061841241214957821e-01
7.080234020495267400e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.061889705668122907e-01
7.080185935355182147e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.061937915388286635e-01
7.080138102303006331e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.061985871716056629e-01
7.080090520018867961e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.062033575984962841e-01
7.080043187189783982e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.062081029521505293e-01
7.079996102509631406e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.062128233645182940e-01
7.079949264679106236e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.062175189668533637e-01
7.079902672405690156e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.062221898897170780e-01
7.079856324403618340e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.062268362629821050e-01
7.079810219393836146e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.062314582158358833e-01
7.079764356103974698e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.062360558767845076e-01
7.079718733268308695e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.062406293736559482e-01
7.079673349627724210e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.062451788336042702e-01
7.079628203929684283e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.062497043831122978e-01
7.079583294928194492e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.062542061479963884e-01
7.079538621383768549e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.062586842534086529e-01
7.079494182063398311e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.062631388238416186e-01
7.079449975740512713e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.062675699831307830e-01
7.079406001194951115e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.062719778544588323e-01
7.079362257212925558e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.062763625603585282e-01
7.079318742586991897e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.062807242227167048e-01
7.079275456116013165e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.062850629627772658e-01
7.079232396605125155e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.062893789011446266e-01
7.079189562865710883e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.062936721577871557e-01
7.079146953715362844e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.062979428520410607e-01
7.079104567977848594e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.063021911026126087e-01
7.079062404483085214e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.063064170275826781e-01
7.079020462067102670e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.063106207444092011e-01
7.078978739572012735e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.063148023699307165e-01
7.078937235845979004e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.063189620203700336e-01
7.078895949743182481e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.063230998113367853e-01
7.078854880123793825e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.063272158578314253e-01
7.078814025853937819e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.063313102742477811e-01
7.078773385805668950e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.063353831743766076e-01
7.078732958856931434e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.063394346714091387e-01
7.078692743891539241e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.063434648779393088e-01
7.078652739799137228e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.063474739059677487e-01
7.078612945475171170e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.063514618669045619e-01
7.078573359820865551e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.063554288715727658e-01
7.078533981743181380e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.063593750302109564e-01
7.078494810154798422e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.063633004524766390e-01
7.078455843974078565e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.063672052474492258e-01
7.078417082125035842e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.063710895236333664e-01
7.078378523537310896e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.063749533889616128e-01
7.078340167146136563e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.063787969507975273e-01
7.078302011892314560e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.063826203159390138e-01
7.078264056722183284e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.063864235906209821e-01
7.078226300587588948e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.063902068805182344e-01
7.078188742445855608e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.063939702907489071e-01
7.078151381259761843e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.063977139258770244e-01
7.078114215997507452e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.064014378899153845e-01
7.078077245632683479e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.064051422863287799e-01
7.078040469144252222e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.064088272180367722e-01
7.078003885516513938e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.064124927874162463e-01
7.077967493739074634e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.064161390963049625e-01
7.077931292806828312e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.064197662460037774e-01
7.077895281719922549e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.064233743372798635e-01
7.077859459483731852e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.064269634703692624e-01
7.077823825108835454e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.064305337449799937e-01
7.077788377610981785e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.064340852602944976e-01
7.077753116011067380e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.064376181149728540e-01
7.077718039335110234e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.064411324071550036e-01
7.077683146614222043e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.064446282344639672e-01
7.077648436884578231e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.064481056940083992e-01
7.077613909187397967e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.064515648823851413e-01
7.077579562568910854e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.064550058956824419e-01
7.077545396080339168e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.064584288294818437e-01
7.077511408777863444e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.064618337788616254e-01
7.077477599722600266e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.064652208383992438e-01
7.077443967980580064e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.064685901021735548e-01
7.077410512622717143e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.064719416637680327e-01
7.077377232724783029e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.064752756162731018e-01
7.077344127367383164e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.064785920522886897e-01
7.077311195635934693e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.064818910639271143e-01
7.077278436620636493e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.064851727428153039e-01
7.077245849416446966e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.064884371800975726e-01
7.077213433123059616e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.064916844664380635e-01
7.077181186844876404e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.064949146920234124e-01
7.077149109690983320e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.064981279465651909e-01
7.077117200775128181e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.065013243193024595e-01
7.077085459215692875e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.065045038990042103e-01
7.077053884135674489e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.065076667739718097e-01
7.077022474662655327e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.065108130320416624e-01
7.076991229928784044e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.065139427605875433e-01
7.076960149070746775e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.065170560465228178e-01
7.076929231229748263e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.065201529763034394e-01
7.076898475551486323e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.065232336359297260e-01
7.076867881186126308e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.065262981109491358e-01
7.076837447288283345e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.065293464864588202e-01
7.076807173016991248e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.065323788471075117e-01
7.076777057535686977e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.065353952770982993e-01
7.076747100012183989e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.065383958601906267e-01
7.076717299618650037e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.065413806797030682e-01
7.076687655531584964e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.065443498185155491e-01
7.076658166931794058e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.065473033590711216e-01
7.076628833004374730e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.065502413833792961e-01
7.076599652938683205e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.065531639730170399e-01
7.076570625928321201e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.065560712091323303e-01
7.076541751171108174e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.065589631724457087e-01
7.076513027869063555e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.065618399432523900e-01
7.076484455228378989e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.065647016014252602e-01
7.076456032459405021e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.065675482264162088e-01
7.076427758776620003e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.065703798972591265e-01
7.076399633398615663e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.065731966925715701e-01
7.076371655548071571e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.065759986905573165e-01
7.076343824451737374e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.065787859690082495e-01
7.076316139340408373e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.065815586053068031e-01
7.076288599448904426e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.065843166764279593e-01
7.076261204016053297e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.065870602589412464e-01
7.076233952284662898e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.065897894290135151e-01
7.076206843501506860e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.065925042624103813e-01
7.076179876917300104e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.065952048344983361e-01
7.076153051786677750e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.065978912202475204e-01
7.076126367368180681e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.066005634942332803e-01
7.076099822924225569e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.066032217306382757e-01
7.076073417721092662e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.066058660032545902e-01
7.076047151028901361e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.066084963854861734e-01
7.076021022121593562e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.066111129503503951e-01
7.075995030276909237e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.066137157704801552e-01
7.075969174776370885e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.066163049181259925e-01
7.075943454905262442e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.066188804651584165e-01
