ref_pos_lat (deg),ref_pos_lon (deg),ref_pos_alt (m)
3.199991413379247973e+01,1.200008329698991076e+02,0.000000000000000000e+00
3.199991377533932280e+01,1.200008330173663893e+02,0.000000000000000000e+00
3.199991341686236979e+01,1.200008330645855210e+02,0.000000000000000000e+00
3.199991305836186228e+01,1.200008331115578244e+02,0.000000000000000000e+00
3.199991269983805964e+01,1.200008331582845500e+02,0.000000000000000000e+00
3.199991234129118922e+01,1.200008332047670194e+02,0.000000000000000000e+00
3.199991198272150683e+01,1.200008332510064548e+02,0.000000000000000000e+00
3.199991162412924339e+01,1.200008332970041209e+02,0.000000000000000000e+00
3.199991126551463694e+01,1.200008333427612541e+02,0.000000000000000000e+00
3.199991090687791839e+01,1.200008333882791618e+02,0.000000000000000000e+00
3.199991054821931868e+01,1.200008334335590376e+02,0.000000000000000000e+00
3.199991018953906874e+01,1.200008334786021038e+02,0.000000000000000000e+00
3.199990983083739593e+01,1.200008335234096677e+02,0.000000000000000000e+00
3.199990947211452408e+01,1.200008335679828519e+02,0.000000000000000000e+00
3.199990911337067701e+01,1.200008336123229356e+02,0.000000000000000000e+00
3.199990875460606432e+01,1.200008336564311264e+02,0.000000000000000000e+00
3.199990839582091340e+01,1.200008337003086041e+02,0.000000000000000000e+00
3.199990803701542674e+01,1.200008337439565764e+02,0.000000000000000000e+00
3.199990767818983528e+01,1.200008337873762372e+02,0.000000000000000000e+00
3.199990731934433086e+01,1.200008338305687516e+02,0.000000000000000000e+00
3.199990696047913374e+01,1.200008338735353561e+02,0.000000000000000000e+00
3.199990660159444289e+01,1.200008339162771449e+02,0.000000000000000000e+00
3.199990624269046791e+01,1.200008339587953543e+02,0.000000000000000000e+00
3.199990588376740419e+01,1.200008340010911212e+02,0.000000000000000000e+00
3.199990552482545425e+01,1.200008340431656109e+02,0.000000000000000000e+00
3.199990516586481348e+01,1.200008340850199176e+02,0.000000000000000000e+00
3.199990480688568439e+01,1.200008341266552634e+02,0.000000000000000000e+00
3.199990444788825172e+01,1.200008341680727852e+02,0.000000000000000000e+00
3.199990408887271442e+01,1.200008342092735347e+02,0.000000000000000000e+00
3.199990372983925369e+01,1.200008342502586913e+02,0.000000000000000000e+00
3.199990337078806490e+01,1.200008342910294061e+02,0.000000000000000000e+00
3.199990301171932572e+01,1.200008343315867450e+02,0.000000000000000000e+00
3.199990265263322442e+01,1.200008343719318304e+02,0.000000000000000000e+00
3.199990229352993865e+01,1.200008344120657711e+02,0.000000000000000000e+00
3.199990193440965314e+01,1.200008344519896752e+02,0.000000000000000000e+00
3.199990157527254553e+01,1.200008344917046230e+02,0.000000000000000000e+00
3.199990121611878280e+01,1.200008345312116944e+02,0.000000000000000000e+00
3.199990085694855324e+01,1.200008345705119837e+02,0.000000000000000000e+00
3.199990049776201673e+01,1.200008346096065708e+02,0.000000000000000000e+00
3.199990013855935089e+01,1.200008346484965074e+02,0.000000000000000000e+00
3.199989977934072272e+01,1.200008346871828593e+02,0.000000000000000000e+00
3.199989942010629562e+01,1.200008347256667349e+02,0.000000000000000000e+00
3.199989906085624014e+01,1.200008347639491149e+02,0.000000000000000000e+00
3.199989870159071970e+01,1.200008348020311217e+02,0.000000000000000000e+00
3.199989834230988706e+01,1.200008348399137077e+02,0.000000000000000000e+00
3.199989798301391630e+01,1.200008348775980238e+02,0.000000000000000000e+00
3.199989762370294955e+01,1.200008349150850080e+02,0.000000000000000000e+00
3.199989726437715731e+01,1.200008349523757261e+02,0.000000000000000000e+00
3.199989690503669237e+01,1.200008349894712012e+02,0.000000000000000000e+00
3.199989654568170039e+01,1.200008350263724566e+02,0.000000000000000000e+00
3.199989618631234123e+01,1.200008350630804870e+02,0.000000000000000000e+00
3.199989582692875700e+01,1.200008350995962871e+02,0.000000000000000000e+00
3.199989546753111114e+01,1.200008351359208945e+02,0.000000000000000000e+00
3.199989510811953153e+01,1.200008351720552895e+02,0.000000000000000000e+00
3.199989474869418160e+01,1.200008352080004812e+02,0.000000000000000000e+00
3.199989438925519636e+01,1.200008352437573933e+02,0.000000000000000000e+00
3.199989402980271436e+01,1.200008352793270916e+02,0.000000000000000000e+00
3.199989367033688126e+01,1.200008353147104714e+02,0.000000000000000000e+00
3.199989331085784627e+01,1.200008353499085842e+02,0.000000000000000000e+00
3.199989295136573020e+01,1.200008353849223397e+02,0.000000000000000000e+00
3.199989259186067869e+01,1.200008354197526899e+02,0.000000000000000000e+00
3.199989223234283386e+01,1.200008354544006437e+02,0.000000000000000000e+00
3.199989187281231651e+01,1.200008354888671107e+02,0.000000000000000000e+00
3.199989151326926518e+01,1.200008355231530572e+02,0.000000000000000000e+00
3.199989115371381132e+01,1.200008355572594212e+02,0.000000000000000000e+00
3.199989079414607929e+01,1.200008355911871405e+02,0.000000000000000000e+00
3.199989043456620763e+01,1.200008356249371246e+02,0.000000000000000000e+00
3.199989007497431714e+01,1.200008356585103257e+02,0.000000000000000000e+00
3.199988971537053928e+01,1.200008356919076533e+02,0.000000000000000000e+00
3.199988935575498417e+01,1.200008357251300453e+02,0.000000000000000000e+00
3.199988899612779036e+01,1.200008357581783685e+02,0.000000000000000000e+00
3.199988863648906801e+01,1.200008357910536034e+02,0.000000000000000000e+00
3.199988827683894854e+01,1.200008358237565744e+02,0.000000000000000000e+00
3.199988791717754566e+01,1.200008358562882336e+02,0.000000000000000000e+00
3.199988755750497660e+01,1.200008358886494619e+02,0.000000000000000000e+00
3.199988719782135149e+01,1.200008359208411264e+02,0.000000000000000000e+00
3.199988683812680890e+01,1.200008359528641364e+02,0.000000000000000000e+00
3.199988647842143408e+01,1.200008359847193873e+02,0.000000000000000000e+00
3.199988611870536204e+01,1.200008360164077317e+02,0.000000000000000000e+00
3.199988575897869225e+01,1.200008360479300364e+02,0.000000000000000000e+00
3.199988539924154196e+01,1.200008360792871400e+02,0.000000000000000000e+00
3.199988503949402130e+01,1.200008361104799945e+02,0.000000000000000000e+00
3.199988467973623329e+01,1.200008361415093816e+02,0.000000000000000000e+00
3.199988431996828453e+01,1.200008361723761539e+02,0.000000000000000000e+00
3.199988396019029580e+01,1.200008362030812066e+02,0.000000000000000000e+00
3.199988360040234880e+01,1.200008362336253640e+02,0.000000000000000000e+00
3.199988324060456790e+01,1.200008362640094361e+02,0.000000000000000000e+00
3.199988288079704901e+01,1.200008362942343183e+02,0.000000000000000000e+00
3.199988252097989161e+01,1.200008363243007921e+02,0.000000000000000000e+00
3.199988216115320228e+01,1.200008363542096816e+02,0.000000000000000000e+00
3.199988180131706983e+01,1.200008363839618681e+02,0.000000000000000000e+00
3.199988144147160085e+01,1.200008364135581047e+02,0.000000000000000000e+00
3.199988108161689482e+01,1.200008364429992440e+02,0.000000000000000000e+00
3.199988072175304765e+01,1.200008364722860961e+02,0.000000000000000000e+00
3.199988036188015528e+01,1.200008365014194425e+02,0.000000000000000000e+00
3.199988000199830651e+01,1.200008365304001074e+02,0.000000000000000000e+00
3.199987964210759728e+01,1.200008365592288584e+02,0.000000000000000000e+00
3.199987928220812350e+01,1.200008365879065337e+02,0.000000000000000000e+00
3.199987892229997755e+01,1.200008366164338725e+02,0.000000000000000000e+00
3.199987856238324468e+01,1.200008366448117272e+02,0.000000000000000000e+00
3.199987820245801728e+01,1.200008366730408085e+02,0.000000000000000000e+00
3.199987784252438416e+01,1.200008367011219406e+02,0.000000000000000000e+00
3.199987748258243769e+01,1.200008367290558624e+02,0.000000000000000000e+00
3.199987712263226314e+01,1.200008367568433840e+02,0.000000000000000000e+00
3.199987676267394221e+01,1.200008367844852444e+02,0.000000000000000000e+00
3.199987640270756017e+01,1.200008368119822109e+02,0.000000000000000000e+00
3.199987604273320230e+01,1.200008368393350366e+02,0.000000000000000000e+00
3.199987568275095384e+01,1.200008368665444749e+02,0.000000000000000000e+00
3.199987532276089652e+01,1.200008368936112788e+02,0.000000000000000000e+00
3.199987496276311916e+01,1.200008369205361731e+02,0.000000000000000000e+00
3.199987460275769280e+01,1.200008369473199537e+02,0.000000000000000000e+00
3.199987424274469561e+01,1.200008369739633167e+02,0.000000000000000000e+00
3.199987388272421995e+01,1.200008370004669729e+02,0.000000000000000000e+00
3.199987352269632623e+01,1.200008370268317179e+02,0.000000000000000000e+00
3.199987316266111037e+01,1.200008370530582340e+02,0.000000000000000000e+00
3.199987280261863987e+01,1.200008370791472601e+02,0.000000000000000000e+00
3.199987244256898222e+01,1.200008371050994924e+02,0.000000000000000000e+00
3.199987208251222981e+01,1.200008371309156701e+02,0.000000000000000000e+00
3.199987172244844658e+01,1.200008371565965177e+02,0.000000000000000000e+00
3.199987136237771068e+01,1.200008371821427033e+02,0.000000000000000000e+00
3.199987100230008608e+01,1.200008372075549516e+02,0.000000000000000000e+00
3.199987064221565802e+01,1.200008372328339448e+02,0.000000000000000000e+00
3.199987028212448337e+01,1.200008372579804359e+02,0.000000000000000000e+00
3.199986992202664737e+01,1.200008372829950360e+02,0.000000000000000000e+00
3.199986956192220688e+01,1.200008373078785269e+02,0.000000000000000000e+00
3.199986920181124361e+01,1.200008373326315052e+02,0.000000000000000000e+00
3.199986884169381085e+01,1.200008373572547242e+02,0.000000000000000000e+00
3.199986848156999031e+01,1.200008373817488234e+02,0.000000000000000000e+00
3.199986812143983883e+01,1.200008374061144849e+02,0.000000000000000000e+00
3.199986776130343102e+01,1.200008374303523766e+02,0.000000000000000000e+00
3.199986740116082018e+01,1.200008374544631664e+02,0.000000000000000000e+00
3.199986704101208446e+01,1.200008374784475507e+02,0.000000000000000000e+00
3.199986668085728780e+01,1.200008375023061689e+02,0.000000000000000000e+00
3.199986632069647996e+01,1.200008375260396605e+02,0.000000000000000000e+00
3.199986596052973553e+01,1.200008375496486934e+02,0.000000000000000000e+00
3.199986560035711491e+01,1.200008375731339356e+02,0.000000000000000000e+00
3.199986524017867140e+01,1.200008375964960265e+02,0.000000000000000000e+00
3.199986487999447959e+01,1.200008376197356057e+02,0.000000000000000000e+00
3.199986451980459279e+01,1.200008376428532983e+02,0.000000000000000000e+00
3.199986415960906783e+01,1.200008376658497724e+02,0.000000000000000000e+00
3.199986379940796510e+01,1.200008376887256532e+02,0.000000000000000000e+00
3.199986343920134502e+01,1.200008377114815517e+02,0.000000000000000000e+00
3.199986307898926441e+01,1.200008377341181216e+02,0.000000000000000000e+00
3.199986271877178723e+01,1.200008377566359883e+02,0.000000000000000000e+00
3.199986235854895611e+01,1.200008377790357486e+02,0.000000000000000000e+00
3.199986199832083500e+01,1.200008378013180277e+02,0.000000000000000000e+00
3.199986163808747719e+01,1.200008378234834652e+02,0.000000000000000000e+00
3.199986127784894308e+01,1.200008378455326437e+02,0.000000000000000000e+00
3.199986091760527884e+01,1.200008378674661884e+02,0.000000000000000000e+00
3.199986055735654844e+01,1.200008378892846821e+02,0.000000000000000000e+00
3.199986019710279095e+01,1.200008379109887642e+02,0.000000000000000000e+00
3.199985983684407032e+01,1.200008379325790315e+02,0.000000000000000000e+00
3.199985947658043628e+01,1.200008379540560242e+02,0.000000000000000000e+00
3.199985911631193503e+01,1.200008379754203958e+02,0.000000000000000000e+00
3.199985875603862340e+01,1.200008379966727006e+02,0.000000000000000000e+00
3.199985839576054758e+01,1.200008380178135496e+02,0.000000000000000000e+00
3.199985803547775731e+01,1.200008380388434972e+02,0.000000000000000000e+00
3.199985767519030588e+01,1.200008380597631827e+02,0.000000000000000000e+00
3.199985731489823948e+01,1.200008380805731178e+02,0.000000000000000000e+00
3.199985695460161139e+01,1.200008381012738994e+02,0.000000000000000000e+00
3.199985659430046070e+01,1.200008381218661100e+02,0.000000000000000000e+00
3.199985623399483714e+01,1.200008381423503039e+02,0.000000000000000000e+00
3.199985587368479756e+01,1.200008381627270495e+02,0.000000000000000000e+00
3.199985551337037393e+01,1.200008381829969011e+02,0.000000000000000000e+00
3.199985515305161954e+01,1.200008382031604413e+02,0.000000000000000000e+00
3.199985479272857702e+01,1.200008382232182385e+02,0.000000000000000000e+00
3.199985443240128902e+01,1.200008382431708043e+02,0.000000000000000000e+00
3.199985407206981236e+01,1.200008382630187072e+02,0.000000000000000000e+00
3.199985371173417548e+01,1.200008382827625013e+02,0.000000000000000000e+00
3.199985335139442810e+01,1.200008383024027410e+02,0.000000000000000000e+00
3.199985299105061642e+01,1.200008383219399661e+02,0.000000000000000000e+00
3.199985263070278663e+01,1.200008383413746742e+02,0.000000000000000000e+00
3.199985227035096358e+01,1.200008383607074478e+02,0.000000000000000000e+00
3.199985190999520768e+01,1.200008383799387985e+02,0.000000000000000000e+00
3.199985154963555090e+01,1.200008383990692806e+02,0.000000000000000000e+00
3.199985118927203231e+01,1.200008384180994057e+02,0.000000000000000000e+00
3.199985082890469812e+01,1.200008384370297136e+02,0.000000000000000000e+00
3.199985046853358384e+01,1.200008384558607020e+02,0.000000000000000000e+00
3.199985010815873210e+01,1.200008384745928964e+02,0.000000000000000000e+00
3.199984974778018199e+01,1.200008384932268513e+02,0.000000000000000000e+00
3.199984938739796902e+01,1.200008385117630212e+02,0.000000000000000000e+00
3.199984902701213585e+01,1.200008385302019747e+02,0.000000000000000000e+00
3.199984866662271443e+01,1.200008385485442091e+02,0.000000000000000000e+00
3.199984830622975096e+01,1.200008385667901791e+02,0.000000000000000000e+00
3.199984794583327385e+01,1.200008385849404675e+02,0.000000000000000000e+00
3.199984758543332575e+01,1.200008386029955005e+02,0.000000000000000000e+00
3.199984722502993506e+01,1.200008386209558466e+02,0.000000000000000000e+00
3.199984686462315153e+01,1.200008386388219606e+02,0.000000000000000000e+00
3.199984650421300003e+01,1.200008386565943397e+02,0.000000000000000000e+00
3.199984614379951964e+01,1.200008386742734672e+02,0.000000000000000000e+00
3.199984578338274233e+01,1.200008386918598688e+02,0.000000000000000000e+00
3.199984542296270362e+01,1.200008387093539994e+02,0.000000000000000000e+00
3.199984506253944261e+01,1.200008387267563279e+02,0.000000000000000000e+00
3.199984470211298060e+01,1.200008387440674085e+02,0.000000000000000000e+00
3.199984434168336378e+01,1.200008387612876106e+02,0.000000000000000000e+00
3.199984398125062413e+01,1.200008387784175028e+02,0.000000000000000000e+00
3.199984362081478650e+01,1.200008387954575113e+02,0.000000000000000000e+00
3.199984326037589000e+01,1.200008388124081335e+02,0.000000000000000000e+00
3.199984289993396303e+01,1.200008388292698100e+02,0.000000000000000000e+00
3.199984253948903756e+01,1.200008388460430382e+02,0.000000000000000000e+00
3.199984217904115269e+01,1.200008388627282301e+02,0.000000000000000000e+00
3.199984181859032617e+01,1.200008388793259115e+02,0.000000000000000000e+00
3.199984145813659353e+01,1.200008388958365089e+02,0.000000000000000000e+00
3.199984109767999385e+01,1.200008389122604626e+02,0.000000000000000000e+00
3.199984073722054490e+01,1.200008389285982560e+02,0.000000000000000000e+00
3.199984037675828930e+01,1.200008389448503294e+02,0.000000000000000000e+00
3.199984001629324126e+01,1.200008389610171378e+02,0.000000000000000000e+00
3.199983965582543988e+01,1.200008389770991215e+02,0.000000000000000000e+00
3.199983929535491356e+01,1.200008389930967212e+02,0.000000000000000000e+00
3.199983893488168718e+01,1.200008390090103916e+02,0.000000000000000000e+00
3.199983857440579271e+01,1.200008390248405448e+02,0.000000000000000000e+00
3.199983821392725858e+01,1.200008390405876497e+02,0.000000000000000000e+00
3.199983785344610610e+01,1.200008390562521328e+02,0.000000000000000000e+00
