ref_vel_x (m/s),ref_vel_y (m/s),ref_vel_z (m/s)
1.151518019803014159e+00,3.631818587163827772e+00,0.000000000000000000e+00
1.148669998233682765e+00,3.643206998669927810e+00,0.000000000000000000e+00
1.145819169578728314e+00,3.654585945168840055e+00,0.000000000000000000e+00
1.142965651749136669e+00,3.665955471486441741e+00,0.000000000000000000e+00
1.140109561423944040e+00,3.677315622563476438e+00,0.000000000000000000e+00
1.137251014059698973e+00,3.688666443448077814e+00,0.000000000000000000e+00
1.134390123899883696e+00,3.700007979288437721e+00,0.000000000000000000e+00
1.131527003984293067e+00,3.711340275325617277e+00,0.000000000000000000e+00
1.128661766158375324e+00,3.722663376886493847e+00,0.000000000000000000e+00
1.125794521082523980e+00,3.733977329376849230e+00,0.000000000000000000e+00
1.122925378241333316e+00,3.745282178274588869e+00,0.000000000000000000e+00
1.120054445952806343e+00,3.756577969123100935e+00,0.000000000000000000e+00
1.117181831377521695e+00,3.767864747524737545e+00,0.000000000000000000e+00
1.114307640527754328e+00,3.779142559134433199e+00,0.000000000000000000e+00
1.111431978276554267e+00,3.790411449653447118e+00,0.000000000000000000e+00
1.108554948366778703e+00,3.801671464823230373e+00,0.000000000000000000e+00
1.105676653420075928e+00,3.812922650419420911e+00,0.000000000000000000e+00
1.102797194945830395e+00,3.824165052245951824e+00,0.000000000000000000e+00
1.099916673350056273e+00,3.835398716129291508e+00,0.000000000000000000e+00
1.097035187944248591e+00,3.846623687912790857e+00,0.000000000000000000e+00
1.091424276263535997e+00,3.848219464789215838e+00,0.000000000000000000e+00
1.085840514953918978e+00,3.849798744880644996e+00,0.000000000000000000e+00
1.080283797268787094e+00,3.851361696511833799e+00,0.000000000000000000e+00
1.074754016469315454e+00,3.852908486336400706e+00,0.000000000000000000e+00
1.069251065832888425e+00,3.854439279352473324e+00,0.000000000000000000e+00
1.063774838661340150e+00,3.855954238918172461e+00,0.000000000000000000e+00
1.058325228289024089e+00,3.857453526766974061e+00,0.000000000000000000e+00
1.052902128090720701e+00,3.858937303022946796e+00,0.000000000000000000e+00
1.047505431489378802e+00,3.860405726215863975e+00,0.000000000000000000e+00
1.042135031963700387e+00,3.861858953296196884e+00,0.000000000000000000e+00
1.036790823055560917e+00,3.863297139649984668e+00,0.000000000000000000e+00
1.031472698377280839e+00,3.864720439113581207e+00,0.000000000000000000e+00
1.026180551618740777e+00,3.866129003988283852e+00,0.000000000000000000e+00
1.020914276554346856e+00,3.867522985054839602e+00,0.000000000000000000e+00
1.015673767049849685e+00,3.868902531587833593e+00,0.000000000000000000e+00
1.010458917069015250e+00,3.870267791369958132e+00,0.000000000000000000e+00
1.005269620680154352e+00,3.871618910706160932e+00,0.000000000000000000e+00
1.000105772062511500e+00,3.872956034437678774e+00,0.000000000000000000e+00
9.949672655125135767e-01,3.874279305955952157e+00,0.000000000000000000e+00
9.898539954498848381e-01,3.875588867216423594e+00,0.000000000000000000e+00
9.847658564236262402e-01,3.876884858752220442e+00,0.000000000000000000e+00
9.797027431178627621e-01,3.878167419687720940e+00,0.000000000000000000e+00
9.746645503575627201e-01,3.879436687752008339e+00,0.000000000000000000e+00
9.696511731141280732e-01,3.880692799292206008e+00,0.000000000000000000e+00
9.646625065108611619e-01,3.881935889286705521e+00,0.000000000000000000e+00
9.596984458283046582e-01,3.883166091358277061e+00,0.000000000000000000e+00
9.547588865094660537e-01,3.884383537787069240e+00,0.000000000000000000e+00
9.498437241649181351e-01,3.885588359523497015e+00,0.000000000000000000e+00
9.449528545777821087e-01,3.886780686201021240e+00,0.000000000000000000e+00
9.400861737086015912e-01,3.887960646148814092e+00,0.000000000000000000e+00
9.352435777000933648e-01,3.889128366404317028e+00,0.000000000000000000e+00
9.304249628817981010e-01,3.890283972725691264e+00,0.000000000000000000e+00
9.256302257746112927e-01,3.891427589604157689e+00,0.000000000000000000e+00
9.208592630952130431e-01,3.892559340276230628e+00,0.000000000000000000e+00
9.161119717603897206e-01,3.893679346735844593e+00,0.000000000000000000e+00
9.113882488912510293e-01,3.894787729746374882e+00,0.000000000000000000e+00
9.066879918173461617e-01,3.895884608852552944e+00,0.000000000000000000e+00
9.020110980806785861e-01,3.896970102392276480e+00,0.000000000000000000e+00
8.973574654396214711e-01,3.898044327508316087e+00,0.000000000000000000e+00
8.927269918727355202e-01,3.899107400159918413e+00,0.000000000000000000e+00
8.881195755824952132e-01,3.900159435134306296e+00,0.000000000000000000e+00
8.835351149989135733e-01,3.901200546058077201e+00,0.000000000000000000e+00
8.789735087830840010e-01,3.902230845408499960e+00,0.000000000000000000e+00
8.744346558306226314e-01,3.903250444524712037e+00,0.000000000000000000e+00
8.699184552750269805e-01,3.904259453618815545e+00,0.000000000000000000e+00
8.654248064909442206e-01,3.905257981786874666e+00,0.000000000000000000e+00
8.609536090973557432e-01,3.906246137019814046e+00,0.000000000000000000e+00
8.565047629606759028e-01,3.907224026214219936e+00,0.000000000000000000e+00
8.520781681977648292e-01,3.908191755183044069e+00,0.000000000000000000e+00
8.476737251788651895e-01,3.909149428666211623e+00,0.000000000000000000e+00
8.432913345304532404e-01,3.910097150341130590e+00,0.000000000000000000e+00
8.389308971380134983e-01,3.911035022833110553e+00,0.000000000000000000e+00
8.345923141487373575e-01,3.911963147725683321e+00,0.000000000000000000e+00
8.302754869741407751e-01,3.912881625570831634e+00,0.000000000000000000e+00
8.259803172926130088e-01,3.913790555899124168e+00,0.000000000000000000e+00
8.217067070518851990e-01,3.914690037229758612e+00,0.000000000000000000e+00
8.174545584714343338e-01,3.915580167080512375e+00,0.000000000000000000e+00
8.132237740448087226e-01,3.916461041977604030e+00,0.000000000000000000e+00
8.090142565418890763e-01,3.917332757465461501e+00,0.000000000000000000e+00
8.048259090110788661e-01,3.918195408116403655e+00,0.000000000000000000e+00
8.006586347814264037e-01,3.919049087540231735e+00,0.000000000000000000e+00
7.965123374646840837e-01,3.919893888393731540e+00,0.000000000000000000e+00
7.923869209572987904e-01,3.920729902390088562e+00,0.000000000000000000e+00
7.882822894423420212e-01,3.921557220308218739e+00,0.000000000000000000e+00
7.841983473913749503e-01,3.922375932002007737e+00,0.000000000000000000e+00
7.801349995662530956e-01,3.923186126409470287e+00,0.000000000000000000e+00
7.760921510208710350e-01,3.923987891561820263e+00,0.000000000000000000e+00
7.720697071028455039e-01,3.924781314592458603e+00,0.000000000000000000e+00
7.680675734551424272e-01,3.925566481745878189e+00,0.000000000000000000e+00
7.640856560176479961e-01,3.926343478386482566e+00,0.000000000000000000e+00
7.601238610286794595e-01,3.927112389007326954e+00,0.000000000000000000e+00
7.561820950264446228e-01,3.927873297238773986e+00,0.000000000000000000e+00
7.522602648504451706e-01,3.928626285857070410e+00,0.000000000000000000e+00
7.483582776428279182e-01,3.929371436792841621e+00,0.000000000000000000e+00
7.444760408496822190e-01,3.930108831139509817e+00,0.000000000000000000e+00
7.406134622222885211e-01,3.930838549161628670e+00,0.000000000000000000e+00
7.367704498183152984e-01,3.931560670303142935e+00,0.000000000000000000e+00
7.329469120029669105e-01,3.932275273195570353e+00,0.000000000000000000e+00
7.291427574500831676e-01,3.932982435666102727e+00,0.000000000000000000e+00
7.253578951431889354e-01,3.933682234745636386e+00,0.000000000000000000e+00
7.215922343765035496e-01,3.934374746676720491e+00,0.000000000000000000e+00
7.178456847558963849e-01,3.935060046921434296e+00,0.000000000000000000e+00
7.141181561998033445e-01,3.935738210169189344e+00,0.000000000000000000e+00
7.104095589400971633e-01,3.936409310344456181e+00,0.000000000000000000e+00
7.067198035229130815e-01,3.937073420614418229e+00,0.000000000000000000e+00
7.030488008094369912e-01,3.937730613396553281e+00,0.000000000000000000e+00
6.993964619766442903e-01,3.938380960366141714e+00,0.000000000000000000e+00
6.957626985180059842e-01,3.939024532463706763e+00,0.000000000000000000e+00
6.921474222441483803e-01,3.939661399902377514e+00,0.000000000000000000e+00
6.885505452834769224e-01,3.940291632175188408e+00,0.000000000000000000e+00
6.849719800827618332e-01,3.940915298062301897e+00,0.000000000000000000e+00
6.814116394076823457e-01,3.941532465638170724e+00,0.000000000000000000e+00
6.778694363433375170e-01,3.942143202278622027e+00,0.000000000000000000e+00
6.743452842947207371e-01,3.942747574667880617e+00,0.000000000000000000e+00
6.708390969871542708e-01,3.943345648805521630e+00,0.000000000000000000e+00
6.673507884666948220e-01,3.943937490013357472e+00,0.000000000000000000e+00
6.638802731004999069e-01,3.944523162942257244e+00,0.000000000000000000e+00
6.604274655771633640e-01,3.945102731578900901e+00,0.000000000000000000e+00
6.569922809070163350e-01,3.945676259252471674e+00,0.000000000000000000e+00
6.535746344223981596e-01,3.946243808641276996e+00,0.000000000000000000e+00
6.501744417778930751e-01,3.946805441779311696e+00,0.000000000000000000e+00
6.467916189505368285e-01,3.947361220062755471e+00,0.000000000000000000e+00
6.434260822399940905e-01,3.947911204256407292e+00,0.000000000000000000e+00
6.400777482687030062e-01,3.948455454500056749e+00,0.000000000000000000e+00
6.367465339819957659e-01,3.948994030314796344e+00,0.000000000000000000e+00
6.334323566481844248e-01,3.949526990609268928e+00,0.000000000000000000e+00
6.301351338586228534e-01,3.950054393685858756e+00,0.000000000000000000e+00
6.268547835277401559e-01,3.950576297246817248e+00,0.000000000000000000e+00
6.235912238930457763e-01,3.951092758400333249e+00,0.000000000000000000e+00
6.203443735151116245e-01,3.951603833666543775e+00,0.000000000000000000e+00
6.171141512775244475e-01,3.952109578983483029e+00,0.000000000000000000e+00
6.139004763868161074e-01,3.952610049712976803e+00,0.000000000000000000e+00
6.107032683723653266e-01,3.953105300646479581e+00,0.000000000000000000e+00
6.075224470862804482e-01,3.953595386010849477e+00,0.000000000000000000e+00
6.043579327032537751e-01,3.954080359474075212e+00,0.000000000000000000e+00
6.012096457203950362e-01,3.954560274150937804e+00,0.000000000000000000e+00
5.980775069570420932e-01,3.955035182608623856e+00,0.000000000000000000e+00
5.949614375545473344e-01,3.955505136872281557e+00,0.000000000000000000e+00
5.918613589760468585e-01,3.955970188430520729e+00,0.000000000000000000e+00
5.887771930062004611e-01,3.956430388240860019e+00,0.000000000000000000e+00
5.857088617509209616e-01,3.956885786735121702e+00,0.000000000000000000e+00
5.826562876370730004e-01,3.957336433824772293e+00,0.000000000000000000e+00
5.796193934121599556e-01,3.957782378906210319e+00,0.000000000000000000e+00
5.765981021439869902e-01,3.958223670866002575e+00,0.000000000000000000e+00
5.735923372203038939e-01,3.958660358086069753e+00,0.000000000000000000e+00
5.706020223484349341e-01,3.959092488448818337e+00,0.000000000000000000e+00
5.676270815548849491e-01,3.959520109342224981e+00,0.000000000000000000e+00
5.646674391849277885e-01,3.959943267664868483e+00,0.000000000000000000e+00
5.617230199021824300e-01,3.960362009830913799e+00,0.000000000000000000e+00
5.587937486881654481e-01,3.960776381775044097e+00,0.000000000000000000e+00
5.558795508418321596e-01,3.961186428957347960e+00,0.000000000000000000e+00
5.529803519790971178e-01,3.961592196368154184e+00,0.000000000000000000e+00
5.500960780323426169e-01,3.961993728532822612e+00,0.000000000000000000e+00
5.472266552499089887e-01,3.962391069516483011e+00,0.000000000000000000e+00
5.443720101955702440e-01,3.962784262928732204e+00,0.000000000000000000e+00
5.415320697479942824e-01,3.963173351928279686e+00,0.000000000000000000e+00
5.387067611001919998e-01,3.963558379227550166e+00,0.000000000000000000e+00
5.358960117589477434e-01,3.963939387097239031e+00,0.000000000000000000e+00
5.330997495442381107e-01,3.964316417370824741e+00,0.000000000000000000e+00
5.303179025886366471e-01,3.964689511449032810e+00,0.000000000000000000e+00
5.275503993367064437e-01,3.965058710304257605e+00,0.000000000000000000e+00
5.247971685443795220e-01,3.965424054484940619e+00,0.000000000000000000e+00
5.220581392783231189e-01,3.965785584119902563e+00,0.000000000000000000e+00
5.193332409152925377e-01,3.966143338922636818e+00,0.000000000000000000e+00
5.166224031414754503e-01,3.966497358195554046e+00,0.000000000000000000e+00
5.139255559518234318e-01,3.966847680834189926e+00,0.000000000000000000e+00
5.112426296493681743e-01,3.967194345331368055e+00,0.000000000000000000e+00
5.085735548445332599e-01,3.967537389781320645e+00,0.000000000000000000e+00
5.059182624544289464e-01,3.967876851883771927e+00,0.000000000000000000e+00
5.032766837021437345e-01,3.968212768947974922e+00,0.000000000000000000e+00
5.006487501160157283e-01,3.968545177896713128e+00,0.000000000000000000e+00
4.980343935289042734e-01,3.968874115270258685e+00,0.000000000000000000e+00
4.954335460774458300e-01,3.969199617230293686e+00,0.000000000000000000e+00
4.928461402013026293e-01,3.969521719563788853e+00,0.000000000000000000e+00
4.902721086423992292e-01,3.969840457686847124e+00,0.000000000000000000e+00
4.877113844441557378e-01,3.970155866648505505e+00,0.000000000000000000e+00
4.851639009507079381e-01,3.970467981134500057e+00,0.000000000000000000e+00
4.826295918061187518e-01,3.970776835470994026e+00,0.000000000000000000e+00
4.801083909535858174e-01,3.971082463628266446e+00,0.000000000000000000e+00
4.776002326346361904e-01,3.971384899224365661e+00,0.000000000000000000e+00
4.751050513883165460e-01,3.971684175528725103e+00,0.000000000000000000e+00
4.726227820503743904e-01,3.971980325465742645e+00,0.000000000000000000e+00
4.701533597524317210e-01,3.972273381618324883e+00,0.000000000000000000e+00
4.676967199211538029e-01,3.972563376231394550e+00,0.000000000000000000e+00
4.652527982774091742e-01,3.972850341215362402e+00,0.000000000000000000e+00
4.628215308354236002e-01,3.973134308149566696e+00,0.000000000000000000e+00
4.604028539019257571e-01,3.973415308285674907e+00,0.000000000000000000e+00
4.579967040752914165e-01,3.973693372551051706e+00,0.000000000000000000e+00
4.556030182446771382e-01,3.973968531552095840e+00,0.000000000000000000e+00
4.532217335891495780e-01,3.974240815577539720e+00,0.000000000000000000e+00
4.508527875768093551e-01,3.974510254601716586e+00,0.000000000000000000e+00
4.484961179639097573e-01,3.974776878287797022e+00,0.000000000000000000e+00
4.461516627939695057e-01,3.975040715990989515e+00,0.000000000000000000e+00
4.438193603968800249e-01,3.975301796761710804e+00,0.000000000000000000e+00
4.414991493880106033e-01,3.975560149348723371e+00,0.000000000000000000e+00
4.391909686673031721e-01,3.975815802202242288e+00,0.000000000000000000e+00
4.368947574183701943e-01,3.976068783477006985e+00,0.000000000000000000e+00
4.346104551075818945e-01,3.976319121035327697e+00,0.000000000000000000e+00
4.323380014831508245e-01,3.976566842450097283e+00,0.000000000000000000e+00
4.300773365742147636e-01,3.976811975007771505e+00,0.000000000000000000e+00
4.278284006899121805e-01,3.977054545711322664e+00,0.000000000000000000e+00
4.255911344184567513e-01,3.977294581283160824e+00,0.000000000000000000e+00
4.233654786262068814e-01,3.977532108168026603e+00,0.000000000000000000e+00
4.211513744567325079e-01,3.977767152535852890e+00,0.000000000000000000e+00
4.189487633298774605e-01,3.977999740284600350e+00,0.000000000000000000e+00
4.167575869408198241e-01,3.978229897043061403e+00,0.000000000000000000e+00
4.145777872591290825e-01,3.978457648173637118e+00,0.000000000000000000e+00
4.124093065278191528e-01,3.978683018775085234e+00,0.000000000000000000e+00
4.102520872624016435e-01,3.978906033685241983e+00,0.000000000000000000e+00
4.081060722499332827e-01,3.979126717483713715e+00,0.000000000000000000e+00
4.059712045480620701e-01,3.979345094494542323e+00,0.000000000000000000e+00
4.038474274840715417e-01,3.979561188788844461e+00,0.000000000000000000e+00
4.017346846539227578e-01,3.979775024187421906e+00,0.000000000000000000e+00
3.996329199212929617e-01,3.979986624263348371e+00,0.000000000000000000e+00
3.975420774166142368e-01,3.980196012344525691e+00,0.000000000000000000e+00
3.954621015361085568e-01,3.980403211516218676e+00,0.000000000000000000e+00
3.933929369408229459e-01,3.980608244623559333e+00,0.000000000000000000e+00
3.913345285556601438e-01,3.980811134274031549e+00,0.000000000000000000e+00
3.892868215684113786e-01,3.981011902839923344e+00,0.000000000000000000e+00
