ref_Yaw (deg),ref_Pitch (deg),ref_Roll (deg)
8.996156722401666173e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.996176896940134782e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.996196965576287141e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.996216928866036255e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.996236787362377640e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.996256541615403535e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.996276192172318531e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.996295739577456629e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.996315184372291185e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.996334527095456224e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.996353768282757812e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.996372908467188267e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.996391948178940368e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.996410887945430090e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.996429728291296612e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.996448469738430731e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.996467112805983390e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.996485658010377051e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.996504105865325585e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.996522456881847063e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.996540711568276549e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.996558870430277466e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.996576933970862910e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.996594902690405604e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.996612777086649260e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.996630557654722793e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.996648244887164481e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.996665839273917697e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.996683341302356496e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.996700751457302658e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.996718070221024277e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.996735298073262754e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.996752435491241329e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.996769482949676444e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.996786440920794803e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.996803309874339050e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.996820090277593351e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.996836782595380555e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.996853387290093451e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.996869904821689090e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.996886335647714361e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.996902680223314519e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.996918939001243132e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.996935112431876291e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.996951200963231088e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.996967205040969873e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.996983125108413049e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.996998961606557543e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.997014714974083915e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.997030385647370565e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.997045974060506524e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.997061480645298559e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.997076905831288229e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.997092250045763251e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.997107513713767446e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.997122697258114954e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.997137801099397336e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.997152825656003472e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.997167771344119558e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.997182638577753266e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.997197427768732325e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.997212139326731517e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.997226773659265575e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.997241331171719025e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.997255812267339081e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.997270217347265486e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.997284546810524830e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.997298801054053285e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.997312980472702293e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.997327085459248508e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.997341116404412276e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.997355073696856209e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.997368957723206506e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.997382768868061476e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.997396507513995800e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.997410174041580433e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.997423768829386859e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.997437292253995622e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.997450744690017643e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.997464126510092797e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.997477438084905543e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.997490679783193457e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.997503851971761435e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.997516955015487383e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.997529989277332163e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.997542955118355223e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.997555852897716022e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.997568682972692500e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.997581445698683922e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.997594141429227932e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.997606770516001973e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.997619333308840339e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.997631830155741284e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.997644261402874122e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.997656627394592022e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.997668928473440531e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.997681164980167523e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.997693337253731727e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.997705445631311250e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.997717490448319211e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.997729472038400900e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.997741390733455091e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.997753246863638310e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.997765040757371935e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.997776772741352147e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.997788443140562720e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.997800052278284966e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.997811600476093474e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.997823088053884533e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.997834515329869021e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.997845882620589464e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.997857190240927139e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.997868438504112021e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.997879627721725626e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.997890758203716643e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.997901830258408040e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.997912844192499904e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.997923800311086495e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.997934698917659091e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.997945540314115931e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.997956324800767902e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.997967052676355593e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.997977724238047870e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.997988339781450406e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.997998899600622735e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.998009403988076826e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.998019853234791299e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.998030247630217104e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.998040587462286055e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.998050873017416507e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.998061104580524727e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.998071282435032003e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.998081406862871745e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.998091478144495170e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.998101496558884094e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.998111462383553771e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.998121375894565688e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.998131237366530399e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.998141047072614640e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.998150805284554110e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.998160512272656320e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.998170168305811956e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.998179773651500568e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.998189328575793411e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.998198833343369074e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.998208288217516326e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.998217693460139799e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.998227049331769933e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.998236356091571508e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.998245613997347903e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.998254823305546779e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.998263984271274296e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.998273097148293687e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.998282162189036626e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.998291179644610338e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.998300149764804701e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.998309072798096508e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.998317948991660842e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.998326778591372488e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.998335561841818730e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.998344298986297929e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.998352990266836571e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.998361635924186430e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.998370236197841621e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.998378791326031489e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.998387301545739092e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.998395767092702613e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.998404188201423892e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.998412565105172689e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.998420898035992366e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.998429187224712678e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.998437432900949773e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.998445635293111877e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.998453794628412084e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.998461911132866931e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.998469985031310614e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.998478016547393565e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.998486005903595242e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.998493953321224126e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.998501859020430516e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.998509723220206524e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.998517546138393186e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.998525327991693246e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.998533068995668316e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.998540769364747405e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.998548429312235442e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.998556049050318961e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.998563628790068947e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.998571168741449355e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.998578669113319961e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.998586130113447723e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.998593551948505365e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.998600934824084163e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.998608278944692529e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.998615584513765953e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.998622851733676953e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.998630080805729392e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.998637271930174109e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.998644425306208916e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.998651541131987130e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.998658619604621833e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.998665660920191556e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.998672665273743121e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.998679632859303013e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.998686563869877375e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.998693458497459119e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.998700316933033605e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.998707139366584329e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.998713925987095763e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.998720676982563305e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.998727392539993275e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.998734072845410026e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.998740718083861623e+01,0.000000000000000000e+00,0.000000000000000000e+00
